"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","Evidence","FDRSignificant","PathwayKey"
"GO:0070314","G1 to G0 transition",18,-0.561169680995373,-1.57912832746364,0.0286001047538817,0.188999025581901,0.163509809415284,2754,"tags=44%, list=14%, signal=38%","83669/20869/14056/13115/12335/101867/65019/236539","GO BP","Transcriptomics","Down","Nominal P < 0.05",FALSE,"GO BP:GO:0070314"
"GO:0045927","positive regulation of growth",299,0.253788935612419,1.24966904753146,0.0287100917444901,0.18908265069626,0.163582156489398,3208,"tags=25%, list=17%, signal=21%","17356/238161/330914/18795/73094/338346/14083/382253/20979/56637/208643/18472/17755/18479/11622/13640/80297/22431/69807/17260/56717/50769/14180/52822/50790/54616/54338/20983/26413/13869/16000/13383/231841/14567/211323/102774/319740/11554/12168/16728/54214/13690/22402/17762/116838/83431/382018/78757/13046/13205/18786/22418/12043/14489/18712/102502/81904/20980/20698/53817/13193/99152/72508/19305/16337/12904/18992/59030/27279/74370/22226/20361/240058/20393/14815","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0045927"
"GO:0051238","sequestering of metal ion",11,-0.635590757182334,-1.56547667902356,0.028730616008809,0.18908265069626,0.163582156489398,1365,"tags=36%, list=7%, signal=34%","69772/14325/14319/17751","GO BP","Transcriptomics","Down","Nominal P < 0.05",FALSE,"GO BP:GO:0051238"
"GO:0031453","positive regulation of heterochromatin formation",12,0.588685884147589,1.5626327573905,0.0287706282834354,0.18908265069626,0.163582156489398,2725,"tags=50%, list=14%, signal=43%","54343/223828/74522/75339/84505/108989","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0031453"
"GO:0120263","positive regulation of heterochromatin organization",12,0.588685884147589,1.5626327573905,0.0287706282834354,0.18908265069626,0.163582156489398,2725,"tags=50%, list=14%, signal=43%","54343/223828/74522/75339/84505/108989","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0120263"
"GO:0048668","collateral sprouting",33,0.433243795049109,1.44268211508225,0.0287847695098994,0.18908265069626,0.163582156489398,1059,"tags=18%, list=6%, signal=17%","320027/11820/12808/13640/235072/18377","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0048668"
"GO:0071496","cellular response to external stimulus",290,0.248439559541849,1.21563984020565,0.0287915889931569,0.18908265069626,0.163582156489398,2476,"tags=20%, list=13%, signal=18%","66725/27053/18810/16500/56637/14718/208643/108079/320311/225326/235344/319955/107045/26419/277854/56717/110616/26408/11928/13666/58801/12842/170822/100102/320405/74374/22289/26413/68441/18227/270802/216742/12161/11909/108097/11889/19014/319481/14827/75669/217695/66354/56032/12575/16828/218035/22628/231659/78757/71999/52187/22631/19079/54636/12043/433938/74244/18712/16528","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0071496"
"GO:0060193","positive regulation of lipase activity",54,-0.411595629154436,-1.48534995405535,0.0289319180155714,0.18980774342377,0.164209460113416,2967,"tags=30%, list=15%, signal=25%","12524/12034/14254/15444/26361/11848/18595/18673/11517/15461/14173/66968/14182/14674/14184/11606","GO BP","Transcriptomics","Down","Nominal P < 0.05",FALSE,"GO BP:GO:0060193"
"GO:1905037","autophagosome organization",120,0.29564293567843,1.29082922938043,0.0291140142685449,0.190805068718646,0.16507228185754,4579,"tags=35%, list=24%, signal=27%","11938/66725/225326/98732/56717/64113/245860/214063/75909/76559/12421/226407/18711/228361/71742/54609/76561/67727/227738/54636/74244/20333/19324/15944/242557/51897/117150/56085/100504663/16145/211978/67846/229722/80877/14466/21821/13641/240752/67443/66615/237782/108083","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:1905037"
"GO:0033119","negative regulation of RNA splicing",28,-0.482308683175515,-1.51451698076624,0.0294440776613429,0.192769069848874,0.166771409403337,3169,"tags=32%, list=17%, signal=27%","20220/108014/19205/110213/18148/100041953/59092/27370/68052","GO BP","Transcriptomics","Down","Nominal P < 0.05",FALSE,"GO BP:GO:0033119"
"mmu04970","Salivary secretion",75,0.334603009021721,1.35913704274648,0.0499902602096821,0.192819575094488,0.150346647247164,3801,"tags=36%, list=20%, signal=29%","234889/11941/18795/54195/16438/18798/11928/16531/232975/18751/18749/11548/381290/11554/11556/11931/60596/104111/11549/11515/18750/18796/12796/210044/11830/19092/11514","KEGG","Transcriptomics","Up","Nominal P < 0.05",FALSE,"KEGG:mmu04970"
"GO:0042772","DNA damage response, signal transduction resulting in transcription",20,-0.532717984087051,-1.53808857801833,0.0295464918445128,0.193240148723288,0.167178956567867,3918,"tags=45%, list=20%, signal=36%","14235/70103/67071/50883/56190/15258/67941/59092/19941","GO BP","Transcriptomics","Down","Nominal P < 0.05",FALSE,"GO BP:GO:0042772"
"GO:0048679","regulation of axon regeneration",35,0.43003082334875,1.46448667797171,0.0296697305812628,0.193846313910949,0.167703371728228,5117,"tags=46%, list=27%, signal=34%","210108/233781/18377/19211/211323/21960/83431/109880/16600/19280/16001/223255/19268/26395/14226/16971","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0048679"
"GO:1904292","regulation of ERAD pathway",24,0.496040983073946,1.56026749673483,0.0297474991383934,0.194154459397086,0.167969959397426,1605,"tags=29%, list=8%, signal=27%","71472/59025/110616/13666/269695/72607/54609","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:1904292"
"GO:0070571","negative regulation of neuron projection regeneration",18,0.531883680047215,1.54812585059243,0.0298168406282265,0.194407026665436,0.168188464364768,2272,"tags=33%, list=12%, signal=29%","210108/68585/233781/19211/21960/21838","GO BP","Transcriptomics","Up","Nominal P < 0.05",FALSE,"GO BP:GO:0070571"
