"EntrezID","Statistic"
"219022",1.40619936428179
"18217",1.4050631108043
"15483",1.40472663347445
"27176",1.40413144495263
"103136",1.4039633698971
"27414",1.40323785026129
"66354",1.39968889855993
"68170",1.3990895803352
"57780",1.39852864580748
"217140",1.39846374684397
"19708",1.39606686147476
"68917",1.39477917626614
"12032",1.39204785191236
"231125",1.39145945713688
"74653",1.38829807836823
"67886",1.38747161467451
"68038",1.38730532134189
"23887",1.38708947799861
"224022",1.38603199384162
"69459",1.38347680920299
"19358",1.38317246099967
"17751",1.38311517113908
"68942",1.38290587790488
"16010",1.38002695097027
"226098",1.37850199208774
"66847",1.37815215731043
"70456",1.37729108190382
"11416",1.37505356927733
"15203",1.37460302398289
"108707",1.37411015176957
"18488",1.37369875069608
"68592",1.37355454211969
"21375",1.37343528774364
"66259",1.37342566767253
"23908",1.37118056709375
"69917",1.37103546006598
"67943",1.3704424787111
"217379",1.37010413059382
"94178",1.36913151465696
"227737",1.36809888735307
"54364",1.36798616788031
"235180",1.3678313540556
"69582",1.3658784757414
"108654",1.36333042597015
"216148",1.36327485490873
"20042",1.36272191755372
"23797",1.36134711337431
"20103",1.35961952131108
"77371",1.35671174027843
"75695",1.35581643542319
"76501",1.35514842475664
"329877",1.35506891940267
"76742",1.35399087443676
"100732",1.35347331026456
"70948",1.35263279552386
"14810",1.35227106499565
"13822",1.3496901539047
"230126",1.34781864252888
"226025",1.34743594750096
"320405",1.34738222949998
"73251",1.34667932945887
"80286",1.34517657041194
"16400",1.34493973413394
"260302",1.34468533497113
"213760",1.34427718811954
"67768",1.34360102486391
"18120",1.34270895835534
"192986",1.34141213384477
"18128",1.34139497806067
"81910",1.34067226696364
"319277",1.33914463122278
"18011",1.33808741324615
"26409",1.33797671038214
"24050",1.33633689276857
"105787",1.33502309770563
"72480",1.33405505148079
"236539",1.33377345137065
"229759",1.33195750741547
"54598",1.33083766737386
"72014",1.3245625178027
"382985",1.32424973638787
"80912",1.32372743640513
"381353",1.32272422195069
"50917",1.32166003000687
"67064",1.31928124908766
"14704",1.31829271089781
"66249",1.31784073875507
"80284",1.31751909539973
"23964",1.31704558435258
"56495",1.31691890590787
"242474",1.31660315303026
"30805",1.31645016418088
"14782",1.31608228496675
"116847",1.31560417379358
"215378",1.31549086660296
"27632",1.31470067511318
"212712",1.31460001495375
"327826",1.31371908674035
"13612",1.31336872020665
"224092",1.31314390804736
"59038",1.31144068361031
"103978",1.31143907771951
"78651",1.31091829567809
"67955",1.31064050521392
"216810",1.31002999414203
"19079",1.30984402684157
"22154",1.30863918159777
"58809",1.30738067654812
"14682",1.30687754001285
"66988",1.30684275323406
"52696",1.30636108154718
"231086",1.30502779165443
"26458",1.3043139977414
"100503670",1.30402965381322
"56524",1.30383445960552
"64297",1.30332430360684
"66480",1.30154048996926
"20115",1.30084361709954
"224938",1.30058695339961
"22365",1.2993752007698
"13849",1.29936044443732
"331532",1.29892658733575
"72898",1.29744047120175
"16979",1.29728144313174
"69666",1.29629150427615
"69551",1.29623480786064
"71116",1.29488018012374
"13476",1.29292137138745
"109934",1.29196733060463
"107358",1.29047895688085
"27207",1.2898674579462
"68497",1.28873233734336
"66073",1.28872347129247
"104776",1.28524237782428
"226251",1.28444734335026
"27368",1.282385671402
"16524",1.27913640477242
"74770",1.27732262057723
"224170",1.27662762612816
"18117",1.27568615874633
"279561",1.27490675565258
"66286",1.27446696554669
"67201",1.27220118824185
"71602",1.27091495376229
"67923",1.27087891960397
"66291",1.2707950560669
"11677",1.2696153984489
"56433",1.26909302164171
"71703",1.26743093301998
"223665",1.26618691105621
"226418",1.26605910214663
"17762",1.26583172690095
"22439",1.26579233333185
"208715",1.2648734536162
"23876",1.26481244649729
"432442",1.26452595077254
"17120",1.26399269700091
"70530",1.26397003468385
"22070",1.26357674782406
"71449",1.26323097481377
"28250",1.26315357557315
"11363",1.26132167368999
"67900",1.26011821343183
"14348",1.25997401946376
"17294",1.2585818508727
"13829",1.25703026438585
"75687",1.25691186416603
"53975",1.25655135547254
"230085",1.25638836169294
"13663",1.2554683418767
"58243",1.25533449026435
"18099",1.25502829897759
"320007",1.25433112791307
"54399",1.25426451782352
"76108",1.25341381087616
"108011",1.25300503476955
"14547",1.25262141646316
"268449",1.25234597509356
"110078",1.25174848198213
"69683",1.25172939242377
"56447",1.25161317183009
"73047",1.25026427631791
"71900",1.24979410618986
"99586",1.24959088140691
"17978",1.24839836861841
"330554",1.24805384105373
"66146",1.24787545620497
"80879",1.24656324205217
"72927",1.24578808093368
"97487",1.24333142986484
"75705",1.24252107697526
"19271",1.24233727354692
"14800",1.24191041078828
"67694",1.24142892716474
"97827",1.24045310775817
"68523",1.24034078883417
"19982",1.23961431368218
"65079",1.23954660765795
"16502",1.23916803751267
"20529",1.2385597777327
"208618",1.23725632628993
"192216",1.23648977770054
"22229",1.23431361685052
"68524",1.23338960243643
"70350",1.23313830242759
"226977",1.23277677903764
"66713",1.23165367047234
"18679",1.23135817217736
"30058",1.23049833796711
"16898",1.22964011906692
"107435",1.22927787290475
"66885",1.22651553190208
"18738",1.22459405340344
"12491",1.22422098188074
"213773",1.22335201646081
"110911",1.22216479717237
"28295",1.2216586604577
"320024",1.22108745185021
"245841",1.22065153362099
"52690",1.22011106606348
"93684",1.21807470950168
"227960",1.2178365255269
"75007",1.21682797872569
"80385",1.21618633597099
"228071",1.21433166650177
"12424",1.21409875970886
"225283",1.21380295542038
"80909",1.21341648452885
"19014",1.21335502744763
"270076",1.21333561459604
"17189",1.21277279000255
"14230",1.21273920242591
"20595",1.21231710200906
"74245",1.21143226594862
"268859",1.21097815289939
"11676",1.21058376481002
"53883",1.20819690617724
"330836",1.20650059624138
"22192",1.20518296296594
"98952",1.20452858072205
"69957",1.20425615802859
"56374",1.20364714533677
"110173",1.20347769042855
"76263",1.20304250266556
"13244",1.20228406866073
"269529",1.20123676604152
"192167",1.20038919902728
"19025",1.20000832030722
"22594",1.19919785185497
"75608",1.19859814176999
"68133",1.19845775475903
"18624",1.19784615291968
"78829",1.19777239713195
"14866",1.1975554680836
"73068",1.19721180146386
"70052",1.19684101442732
"14792",1.19683837532392
"28126",1.19634427452464
"56464",1.19410262565559
"30960",1.19406167332628
"77521",1.19358906914752
"12406",1.19215718894639
"67622",1.19154367545291
"56079",1.19131990234747
"18559",1.1910015619839
"226830",1.1906353633581
"240614",1.18962461691841
"16404",1.18935658425079
"52822",1.18927444746479
"74325",1.1891312539144
"58187",1.18855230014257
"244886",1.1880150061413
"68995",1.18715394082578
"19274",1.18689199612058
"170822",1.18662640922669
"72096",1.18653544020514
"66475",1.18652279572283
"121021",1.18611930428742
"56533",1.18545858907955
"12238",1.18508910980291
"22631",1.18447321349671
"213993",1.18433117567305
"24116",1.18326010845378
"192663",1.18313639165617
"22088",1.18297305197214
"68944",1.18293161324376
"17306",1.18257091455348
"17709",1.18198315465744
"67210",1.18176970747927
"67489",1.18076153124537
"232187",1.18074839549172
"93687",1.18044099872697
"70209",1.17907277234288
"72393",1.17906816668103
"11518",1.17733181177372
"55949",1.17702108076908
"227696",1.1770026915204
"320158",1.17680642790847
"100039795",1.17607564069081
"67092",1.17480501541412
"14580",1.1747785404886
"171171",1.17360914952817
"20462",1.17327419093668
"74754",1.17314473640419
"13051",1.17204827251906
"76273",1.17164858801064
"19058",1.17139972893725
"26889",1.17074882847449
"230316",1.17011297663636
"280662",1.16991849314709
"56382",1.16981906173709
"59126",1.16911022938383
"68952",1.16887563349076
"67134",1.16795436222209
"20641",1.16698788836378
"16519",1.1668272761992
"100317",1.16625023144449
"14004",1.16328389371891
"16784",1.16316609893092
"18029",1.1630718093198
"234730",1.16282978729797
"26373",1.16270648927446
"12298",1.16241757950955
"246316",1.16118859855854
"12054",1.16078001156758
"210274",1.15975544601082
"20650",1.15906606469743
"217127",1.15889124166434
"16412",1.15854151748381
"100040591",1.15809435245926
"225583",1.1568821247328
"235497",1.15660158779532
"66592",1.15654089642836
"11545",1.15628682104567
"56207",1.156050537663
"382253",1.15579745920388
"19934",1.15564035915289
"232288",1.15541157398474
"209446",1.15503939332559
"71207",1.15443241510364
"26943",1.15418383105574
"70640",1.15414678960314
"67980",1.15409700952882
"74111",1.15359750739034
"268390",1.15328950132253
"11821",1.15304662381291
"14394",1.1510129990086
"240057",1.15093670453888
"64143",1.15089983504161
"57752",1.15076257791313
"75452",1.15058294910253
"78689",1.15052802717656
"69071",1.14952350918406
"22232",1.1494237498874
"66880",1.1472071856124
"16913",1.14639415809269
"19230",1.14584897584563
"14811",1.14470396553517
"52700",1.14393514819242
"26931",1.14390758774387
"15199",1.14357204571575
"18613",1.1430394935721
"109075",1.14226269976819
"18226",1.14218719220346
"56228",1.14180894170333
"107227",1.14129751853906
"217364",1.14109161801769
"71835",1.14073384371067
"56177",1.14022600247671
"17912",1.13908517771065
"66315",1.138994625652
"171567",1.13887766615821
"217449",1.13830556790483
"69875",1.13801932982411
"70829",1.13710944369372
"383295",1.13547092648741
"15165",1.1354333030363
"216190",1.1354210018436
"16777",1.13474202905783
"21929",1.13410968011061
"68118",1.13366798299301
"72948",1.13344149994121
"330267",1.13210725234978
"270166",1.13107864583458
"235044",1.13103454517296
"67427",1.13102391100136
"74126",1.13096781698013
"13176",1.13077770528139
"20227",1.12988410729071
"11640",1.12986660029374
"17160",1.1284024667439
"74013",1.12429783262326
"22271",1.12384294470075
"78618",1.12286330002181
"94064",1.12284594559454
"29813",1.12260623370577
"77976",1.12080460538266
"18103",1.12075566696531
"57874",1.12012942597309
"15357",1.11880104858932
"11515",1.11851337582489
"76282",1.11826563685056
"14828",1.11773699818181
"19821",1.11763830950242
"229543",1.11721482898297
"108124",1.11713070995023
"81601",1.11430848733487
"52815",1.11401154776381
"11519",1.11373799986434
"66855",1.11371090921581
"107869",1.11354925672104
"16790",1.11145062387218
"68526",1.1106073250459
"50791",1.11051090435464
"71617",1.10964376634465
"19896",1.10915897373374
"72368",1.10888401204565
"20166",1.108710757721
"664883",1.10787780017389
"18516",1.10657459742342
"216825",1.10597463436134
"330938",1.10469183227076
"66618",1.10461903973937
"23938",1.10266917595891
"67154",1.10213734818336
"20597",1.10106440537081
"52837",1.10062063279184
"114585",1.09956784345148
"12569",1.09915371542821
"21855",1.09913800103216
"108123",1.0986390903519
"73442",1.09758642926825
"67027",1.09730324399917
"106564",1.09549463079104
"67728",1.09533089545337
"16150",1.09330189323214
"12960",1.09288285523105
"209195",1.09276118533929
"100040298",1.09254791781538
"66648",1.09161813023622
"69923",1.09067612568398
"19244",1.09044534529499
"13844",1.08847977057536
"19353",1.08799078023581
"214663",1.08793433183988
"56085",1.08609914974428
"414069",1.08598056094606
"66143",1.08536970567516
"11944",1.08526611013463
"30934",1.08484950132624
"384569",1.0847199671125
"74316",1.08384690276018
"69051",1.0836412463638
"71901",1.08343408134766
"69535",1.08312522117737
"19377",1.08252423389971
"26451",1.08247929779057
"26922",1.08230461095333
