"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","Evidence","FDRSignificant","PathwayKey"
"mmu03010","Ribosome",215,-0.763573647009842,-3.34910606368353,1e-10,3.9e-09,3.04093567251462e-09,1323,"tags=46%, list=7%, signal=43%","79044/664969/99045/68735/100503670/66483/66047/66407/19934/67941/14548/107732/225215/267019/66292/66230/19944/68028/68836/19982/102640707/100502825/19896/66845/19989/14694/65019/78294/20115/20042/27176/67427/110954/67891/75617/20103/27370/19942/100043813/67186/114641/270106/20104/68193/269261/20055/68436/26961/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/100040298/27050/19946/20090/67115/76846/66489/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/67281/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu03010"
"mmu05171","Coronavirus disease",252,-0.686507688085233,-3.05882302213246,1e-10,3.9e-09,3.04093567251462e-09,696,"tags=33%, list=4%, signal=32%","225215/267019/19944/68028/16179/19982/22031/102640707/100502825/19896/19989/65019/78294/20115/20042/27176/67427/110954/67891/75617/20103/27370/19942/100043813/67186/114641/270106/20104/68193/269261/20055/68436/26961/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/100040298/27050/19946/20090/67115/76846/66489/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/67281/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05171"
"mmu00190","Oxidative phosphorylation",133,-0.655459447742631,-2.71983803253806,1e-10,3.9e-09,3.04093567251462e-09,2233,"tags=50%, list=12%, signal=44%","17992/13063/12856/225887/28080/78174/11951/407790/66144/12864/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/68775/110323/76429/407785/67530/68375/27425/104130/66377/12867/68342/67264/66916/71679/67942/68198/66152/66414/12868/66091/17706/12859/66576/17991/20463/12857/66218/22272/11957/66594/67184/12861/17720/17719/68202/17709/67126/17710/17717/17705/17721/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu00190"
"mmu05208","Chemical carcinogenesis - reactive oxygen species",217,-0.549361448835446,-2.41179573551295,1e-10,3.9e-09,3.04093567251462e-09,2233,"tags=37%, list=12%, signal=33%","17992/225887/28080/78174/13849/11951/17969/407790/12864/54405/67130/66052/57344/75406/66416/78330/19247/595136/18024/18033/230075/18806/110323/14866/11431/15461/407785/14859/67530/20655/103140/68375/104130/66377/50868/12867/56615/68342/67264/75292/18760/66916/71679/67942/68198/66152/66414/14862/12868/66091/17706/12859/66576/17991/14867/11651/20463/12857/68312/66218/18753/22272/11957/66594/67184/12861/17720/17719/68202/17709/67126/17710/17717/17705/17721/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05208"
"mmu05012","Parkinson disease",257,-0.52292746261676,-2.33606756208239,1e-10,3.9e-09,3.04093567251462e-09,2233,"tags=34%, list=12%, signal=30%","17992/13063/13198/19175/225887/28080/78174/11951/407790/72027/12864/54405/67130/66052/214084/75406/12322/66416/109731/78330/26446/595136/18024/19172/19170/230075/67414/110323/407785/56551/67530/20655/26443/68375/16439/50873/104130/66377/50868/12867/22213/68342/67264/66916/71679/67942/14678/22195/16573/69806/68198/66152/66414/12868/66091/17706/12859/66576/17991/20463/12857/78294/66218/22272/277468/11957/75600/66594/16572/67184/12861/17720/17719/68202/17709/67126/17710/17717/17705/17721/73710/22186/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05012"
"mmu04714","Thermogenesis",227,-0.523559537594977,-2.30799531928809,1e-10,3.9e-09,3.04093567251462e-09,2233,"tags=34%, list=12%, signal=30%","17992/12856/225887/28080/78174/11951/68033/407790/12864/54405/67130/66052/70127/78070/75406/11958/66853/66416/78330/595136/57423/216739/57279/20111/230075/75597/76178/110323/12894/83796/15461/407785/67530/68375/27425/104130/66377/12867/68342/67264/66916/71679/67942/68198/66152/66414/12868/66091/17706/14182/70673/12859/66576/17991/20463/12857/66218/22272/11957/66594/67184/12861/20104/17720/17719/68202/17709/67126/17710/17717/17705/17721/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu04714"
"mmu05415","Diabetic cardiomyopathy",202,-0.523452999991506,-2.28441382861005,1e-10,3.9e-09,3.04093567251462e-09,2233,"tags=34%, list=12%, signal=31%","17992/225887/28080/78174/11951/17969/21803/407790/12864/54405/67130/66052/75406/12322/66416/27273/78330/18797/595136/18033/230075/110854/110323/407785/67530/68375/104130/66377/12867/68342/67264/66916/71679/67942/21808/68198/66152/66414/12868/66091/17706/12859/66576/17991/11651/20463/12857/66218/18753/22272/11957/66594/67184/12861/17720/17719/68202/17709/67126/11606/17710/17717/17705/17721/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05415"
"mmu05016","Huntington disease",296,-0.485154116595104,-2.20164756709831,1e-10,3.9e-09,3.04093567251462e-09,2385,"tags=33%, list=12%, signal=29%","432611/26445/66491/17992/13063/19175/54152/225887/28080/78174/269881/11951/14778/407790/66420/12864/54405/67130/110084/66052/228980/75406/66416/327954/78330/26446/18797/595136/19172/19170/230075/69920/110323/381917/56087/407785/19712/17749/67530/14799/20655/26443/237806/68375/20022/433759/104130/66377/12867/68342/67264/66916/71679/68922/67942/12370/330355/13385/16573/68198/66152/66414/12868/110083/66091/17706/75563/12859/66576/17991/69833/20463/12857/66218/22272/11957/20511/66594/16572/67184/12861/17720/17719/68202/17709/67126/17710/20512/17717/16513/17705/17721/73710/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05016"
"mmu05020","Prion disease",261,-0.465370198831896,-2.08641117577357,1e-10,3.9e-09,3.04093567251462e-09,2653,"tags=31%, list=14%, signal=27%","26417/12389/193740/20422/12259/26445/17992/13063/13198/19175/225887/14813/28080/78174/11951/17969/407790/12864/54405/67130/66052/75406/66416/16175/78330/26446/595136/19172/19170/230075/110323/407785/67530/20655/26443/68375/16439/104130/66377/12867/68342/67264/66916/71679/67942/16573/68198/66152/66414/12868/66091/17706/12859/66576/17991/20463/12857/66218/18753/22272/11957/66594/16572/67184/12861/17720/18128/17719/68202/17709/67126/17710/17717/17705/17721/73710/17722/17718/17716/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu05020"
"mmu04932","Non-alcoholic fatty liver disease",154,-0.525479097223243,-2.21959753584662,2.37163745880944e-10,8.32444748042113e-09,6.49079725568899e-09,2243,"tags=34%, list=12%, signal=31%","58805/17992/13063/13198/225887/12606/78174/21803/407790/12864/54405/67130/66052/75406/66416/16175/78330/595136/20181/18033/230075/110323/407785/67530/68375/104130/66377/12867/68342/67264/66916/12370/68198/66152/66414/12868/66091/12859/66576/17991/11651/20463/12857/66218/22272/66594/67184/12861/68202/17709/17710/17711/17708","KEGG","Transcriptomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu04932"
"GO:0002181","cytoplasmic translation",143,-0.814409117041025,-3.41515209374513,1e-10,2.04645161290323e-08,1.7704584040747e-08,676,"tags=54%, list=4%, signal=52%","267019/69674/19944/68028/19982/19896/22608/19989/65019/13629/78294/20115/20042/27176/67427/67891/75617/20103/27370/19942/67186/114641/270106/20104/68193/269261/20055/68436/26961/105244208/67248/19951/68052/26451/27367/20116/19943/268449/20068/19981/11837/54217/19941/19988/20091/20088/27050/19946/20090/67115/76846/20102/54127/19921/56040/27207/57808/22186/66475/67097/19899/22121/66481/319195/67671/16785/20084/19933/20044/20085/67025/76808/20054/16898/67945/20005/14109","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0002181"
"GO:0140241","translation at synapse",48,-0.930502012418404,-3.27368197298969,1e-10,2.04645161290323e-08,1.7704584040747e-08,676,"tags=96%, list=4%, signal=93%","100503670/19934/267019/19944/19982/19896/19989/65019/13629/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0140241"
"GO:0140242","translation at postsynapse",48,-0.930502012418404,-3.27368197298969,1e-10,2.04645161290323e-08,1.7704584040747e-08,676,"tags=96%, list=4%, signal=93%","100503670/19934/267019/19944/19982/19896/19989/65019/13629/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0140242"
"GO:0140236","translation at presynapse",47,-0.929835142448531,-3.26552561121376,1e-10,2.04645161290323e-08,1.7704584040747e-08,1118,"tags=96%, list=6%, signal=90%","100503670/19934/267019/19944/19982/19896/19989/65019/78294/20042/27176/110954/67891/20103/27370/19942/67186/270106/68193/269261/20055/68436/26961/19951/26451/19943/268449/19981/54217/19941/19988/20088/67115/66489/54127/27207/57808/22186/67097/67281/22121/319195/67671/20044/20005","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0140236"
"GO:0015986","proton motive force-driven ATP synthesis",69,-0.745835859374918,-2.83035088042791,1e-10,2.04645161290323e-08,1.7704584040747e-08,2160,"tags=59%, list=11%, signal=53%","225887/28080/11951/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/407785/68375/27425/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/17706/17991/66218/11957/67184/17720/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0015986"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",65,-0.745432077722921,-2.7828253312557,1e-10,2.04645161290323e-08,1.7704584040747e-08,2160,"tags=58%, list=11%, signal=52%","225887/28080/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/407785/68375/104130/66377/68342/67264/66916/71679/68198/66414/66091/17706/17991/66218/11957/67184/17720/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042776"
"GO:0006119","oxidative phosphorylation",142,-0.653990135135361,-2.74245924098746,1e-10,2.04645161290323e-08,1.7704584040747e-08,2300,"tags=42%, list=12%, signal=37%","11639/58805/13063/225887/28080/54405/67130/11848/66052/75406/11958/66416/66383/78330/595136/57423/230075/407785/67530/68375/104130/66377/12867/68342/67264/66972/66916/71679/68198/66152/66414/12868/66091/17706/12859/66576/67267/17991/20463/12857/66218/22272/11957/66594/67184/12861/17720/17719/68202/17709/67126/17710/17717/17705/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0006119"
"GO:0042773","ATP synthesis coupled electron transport",77,-0.712877647658284,-2.73603570388682,1e-10,2.04645161290323e-08,1.7704584040747e-08,1763,"tags=43%, list=9%, signal=39%","66052/75406/66416/66383/78330/230075/407785/67530/68375/12867/67264/66152/66414/12868/12859/66576/20463/12857/66218/22272/66594/12861/17720/17719/17709/17710/17717/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042773"
"GO:0019646","aerobic electron transport chain",63,-0.723111868723658,-2.69597705332037,1e-10,2.04645161290323e-08,1.7704584040747e-08,2228,"tags=49%, list=12%, signal=44%","13063/225887/66052/75406/66416/66383/230075/407785/67530/68375/12867/67264/66152/12868/12859/66576/20463/12857/66218/22272/66594/12861/17719/17710/17717/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0019646"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",75,-0.700798778270571,-2.67627051057156,1e-10,2.04645161290323e-08,1.7704584040747e-08,1763,"tags=41%, list=9%, signal=38%","66052/75406/66416/66383/78330/230075/407785/67530/68375/12867/67264/66152/66414/12868/12859/66576/20463/12857/66218/22272/66594/12861/17719/17710/17717/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042775"
"GO:0022904","respiratory electron transport chain",99,-0.645595533643968,-2.58713818247385,1e-10,2.04645161290323e-08,1.7704584040747e-08,2228,"tags=41%, list=12%, signal=37%","13063/225887/110842/66052/75406/66416/66383/78330/230075/50776/407785/67530/68375/12867/67264/110826/66152/66414/12868/12859/66576/20463/12857/66218/22272/66594/12861/17720/17719/68202/17709/71803/17710/20512/17717/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0022904"
"GO:0022900","electron transport chain",109,-0.630398897041032,-2.55613473260887,1e-10,2.04645161290323e-08,1.7704584040747e-08,2228,"tags=39%, list=12%, signal=35%","13063/225887/110842/209224/66052/75406/66416/66383/78330/68165/230075/50776/407785/67530/68375/12867/67264/110826/66152/66414/12868/12859/66576/20463/12857/66218/22272/66594/12861/17720/17719/68202/17709/71803/17710/20512/17717/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0022900"
"GO:0042255","ribosome assembly",63,-0.681119178080839,-2.5394157586205,1e-10,2.04645161290323e-08,1.7704584040747e-08,1357,"tags=35%, list=7%, signal=33%","234384/68077/100503670/69902/67941/110954/75617/20103/20104/68193/105244208/268449/11837/19988/54127/67671/16785/20044/20085/67025/20054/14109","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042255"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",110,-0.618466753647207,-2.51457372388318,1e-10,2.04645161290323e-08,1.7704584040747e-08,3692,"tags=57%, list=19%, signal=47%","66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/107197/16189/23918/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/17991/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0009206"
"GO:0009060","aerobic respiration",188,-0.579684907353286,-2.51167876432783,1e-10,2.04645161290323e-08,1.7704584040747e-08,2300,"tags=37%, list=12%, signal=33%","11639/58805/13063/225887/14533/28080/54405/67130/11848/66052/75406/11958/66416/15926/66383/78330/76824/595136/57423/230075/68077/407785/67530/68375/17986/20917/104130/66377/12867/68342/67264/66972/66916/71679/11429/68198/66152/66414/269951/12868/66091/17706/12859/66576/67267/17991/11651/20463/12857/66218/22272/11957/66594/67184/12861/17720/17719/68202/17709/67126/17710/17717/17705/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0009060"
"GO:0042274","ribosomal small subunit biogenesis",103,-0.623495394576979,-2.50985880611738,1e-10,2.04645161290323e-08,1.7704584040747e-08,1450,"tags=31%, list=8%, signal=29%","18148/66523/68966/67205/20826/70078/67941/267019/20115/20042/75617/20103/100043813/20104/20055/105244208/68052/20116/20068/20091/20088/76846/54127/27207/66475/66481/67671/16785/20044/20085/20054/14109","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042274"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",111,-0.614240020897431,-2.50361890350073,1e-10,2.04645161290323e-08,1.7704584040747e-08,3692,"tags=57%, list=19%, signal=46%","66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/107197/16189/23918/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/17991/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0009145"
"GO:0006754","ATP biosynthetic process",99,-0.622047831163529,-2.49277389861207,1e-10,2.04645161290323e-08,1.7704584040747e-08,3692,"tags=59%, list=19%, signal=48%","66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/107197/16189/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/17706/17991/66218/11957/67184/17720/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0006754"
"GO:0042273","ribosomal large subunit biogenesis",74,-0.645872944014616,-2.47850239642283,1e-10,2.04645161290323e-08,1.7704584040747e-08,2294,"tags=38%, list=12%, signal=33%","66448/67223/66596/52521/18148/28126/66229/20826/68077/100503670/69902/225215/19896/100038991/59050/19989/27176/110954/68193/268449/11837/19941/19988/67115/66489/57808/67671/67025","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042273"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",115,-0.601871885884939,-2.46480742570583,1e-10,2.04645161290323e-08,1.7704584040747e-08,3692,"tags=55%, list=19%, signal=45%","66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/107197/16189/23918/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/17991/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0009201"
"GO:0009142","nucleoside triphosphate biosynthetic process",121,-0.591944710630639,-2.44700063644202,1e-10,2.04645161290323e-08,1.7704584040747e-08,3692,"tags=54%, list=19%, signal=44%","66401/69875/56632/214917/228033/66495/19013/68194/12495/72900/56248/12048/21915/107197/11639/16189/23918/225887/28080/11951/21803/54405/67130/66052/75406/11958/66416/78330/595136/57423/230075/171567/83433/407785/68375/27425/50873/104130/66377/68342/67264/66916/71679/67942/68198/66414/66091/79059/17706/17991/18950/66218/11957/67184/17720/18103/17719/68202/67126/17717/17705/17721/17722/17718/17716","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0009142"
"GO:0045333","cellular respiration",242,-0.524499255216756,-2.34565651716962,1e-10,2.04645161290323e-08,1.7704584040747e-08,3686,"tags=40%, list=19%, signal=33%","69875/26914/214917/93757/66495/57320/67636/68943/68194/14004/12850/67472/72900/23961/16155/18021/18124/70556/67885/22040/107197/64384/11639/16189/58805/13063/225887/14533/28080/110842/54405/67130/11848/66052/75406/11958/66416/15926/66383/78330/76824/595136/57423/230075/68077/50776/407785/67530/68375/17986/20917/104130/66377/12867/68342/67264/66972/66916/71679/110826/11429/68198/66152/66414/269951/12868/66091/17706/70673/12859/66576/67267/17991/11651/20463/12857/66218/22272/11957/66594/67184/12861/17720/17719/68202/17709/71803/67126/17710/20512/17717/17705/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0045333"
"GO:0015980","energy derivation by oxidation of organic compounds",334,-0.477826731145988,-2.20758765404199,1e-10,2.04645161290323e-08,1.7704584040747e-08,3686,"tags=38%, list=19%, signal=31%","69875/217166/14683/26914/66681/214917/93757/66495/57320/67636/68943/329509/68194/228966/14004/12850/67472/72900/14783/23961/27357/244958/56351/16155/18021/18124/70556/67885/22040/107197/11364/64384/18976/11639/16189/14387/58805/13063/21416/225887/14533/28080/224792/110842/102093/54405/67130/11848/17202/72157/66052/75406/11958/66416/15926/66383/78330/76824/595136/57423/216558/58200/230075/103988/68077/50776/407785/67530/18679/68375/17986/20917/18682/104130/66377/12867/68342/67264/66972/66916/71679/110826/77559/11429/68198/66152/66414/269951/12868/66091/17706/70673/12859/66576/16591/67267/17991/11651/20463/12857/20203/66218/22272/11957/66594/67184/12861/17720/110078/53412/17719/17751/68202/17709/71803/67126/17710/20512/17717/17705/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0015980"
"GO:0099003","vesicle-mediated transport in synapse",268,0.444759204399678,2.15496102569007,1e-10,2.04645161290323e-08,1.7704584040747e-08,2907,"tags=38%, list=15%, signal=33%","67300/11938/213760/66725/11975/104015/108664/12298/229227/26875/16510/20979/27062/64176/94090/11771/11775/207227/59033/65945/12287/20910/64051/70495/65114/18222/66335/20975/11776/20614/11966/20404/72685/23969/20616/74006/243547/320405/20983/192167/14169/20964/269994/13429/19085/218038/228545/268882/17957/19211/22249/53869/12217/54411/226407/269774/71770/67826/11964/18751/103967/211323/12889/13002/12286/235415/216856/64933/19339/69727/83493/116838/12569/78808/19057/20977/12725/382018/14265/224617/18786/17999/171180/20907/232227/12361/11972/13642/11973/94190/69908/26414/238988/20980/72961/56807/104069/13446/11773/21823/18750/69938","GO BP","Transcriptomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0099003"
"GO:0099504","synaptic vesicle cycle",228,0.446487586315462,2.13965904015199,1e-10,2.04645161290323e-08,1.7704584040747e-08,2907,"tags=38%, list=15%, signal=33%","67300/11938/213760/66725/11975/104015/108664/12298/229227/26875/16510/20979/27062/64176/94090/11775/207227/59033/12287/20910/64051/70495/66335/20975/11776/20614/11966/20404/72685/23969/20616/74006/320405/20983/192167/14169/20964/13429/19085/218038/228545/268882/17957/19211/22249/12217/54411/226407/71770/67826/11964/18751/103967/12889/13002/12286/235415/216856/64933/19339/116838/12569/78808/19057/20977/12725/382018/14265/224617/18786/171180/20907/12361/11972/11973/94190/69908/238988/20980/72961/56807/104069/13446/11773/21823/18750/69938","GO BP","Transcriptomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0099504"
"GO:0042254","ribosome biogenesis",314,-0.453477441908527,-2.08613590677301,1e-10,2.04645161290323e-08,1.7704584040747e-08,2464,"tags=23%, list=13%, signal=21%","224823/57316/83485/66448/237730/67223/68040/216156/66596/73736/75422/117109/52521/18148/28126/66229/66523/68966/67205/234384/20826/70078/320790/68077/100503670/101867/69902/67941/107732/67674/225215/267019/19896/100038991/59050/19989/20115/20042/27176/110954/75617/20103/19942/100043813/14645/20104/68193/20055/105244208/68052/20116/268449/20068/11837/19941/19988/20091/20088/67115/76846/66489/54127/27207/57808/66475/66481/67671/16785/20044/20085/67025/20054/14109","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042254"
"GO:0050803","regulation of synapse structure or activity",313,0.399366624102282,1.97919948647514,1e-10,2.04645161290323e-08,1.7704584040747e-08,2905,"tags=33%, list=15%, signal=29%","399558/108100/241263/66725/99633/17356/11820/19266/76965/14083/77097/382253/56637/19699/208643/18472/19878/77579/65945/320840/319504/245446/13196/26556/13640/53972/65114/53872/18222/104156/17260/60367/22215/18708/12386/19281/242384/12405/20616/74006/53321/21983/331461/15481/192167/319613/52398/269523/107065/12404/20563/232370/19211/319387/107831/229715/100042150/243725/13191/216831/103967/211323/72162/14812/225875/216856/74143/330814/20351/68792/171171/12569/21826/14810/329165/14265/170571/19277/216028/240057/217480/22631/17999/382864/13048/238205/52163/22418/12361/211187/75409/58235/18015/73086/396184/217692/72961/241514/99152/22142/320712/16975/18750/68942","GO BP","Transcriptomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0050803"
"GO:0050807","regulation of synapse organization",305,0.400126446126495,1.97228541456256,1e-10,2.04645161290323e-08,1.7704584040747e-08,2905,"tags=33%, list=15%, signal=29%","399558/108100/241263/66725/99633/17356/11820/19266/76965/14083/77097/382253/56637/19699/208643/18472/19878/77579/65945/320840/319504/245446/13196/26556/13640/53972/65114/53872/18222/104156/17260/60367/22215/18708/12386/19281/242384/12405/20616/74006/53321/21983/331461/15481/192167/52398/269523/107065/12404/20563/232370/19211/319387/107831/229715/100042150/243725/13191/216831/103967/211323/72162/14812/225875/216856/74143/330814/20351/68792/171171/12569/21826/14810/329165/14265/170571/19277/216028/217480/22631/17999/382864/13048/238205/52163/22418/12361/211187/75409/58235/18015/73086/396184/217692/241514/99152/22142/320712/16975/18750/68942","GO BP","Transcriptomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0050807"
"GO:0006091","generation of precursor metabolites and energy",462,-0.404558093451409,-1.92051115419036,1e-10,2.04645161290323e-08,1.7704584040747e-08,3686,"tags=33%, list=19%, signal=27%","69875/217166/14683/26914/56632/66681/214917/93757/66495/57320/67636/68943/19013/329509/68194/228966/74747/14004/12850/67472/72900/14783/23961/27357/244958/56351/16155/18021/18124/70556/12034/67885/59016/74114/22040/107197/11364/79459/64384/18976/11639/16189/14387/58805/17992/230163/13063/12856/21416/22228/15277/225887/14533/28080/30956/224792/110842/102093/14635/209224/54405/67130/11848/17202/72157/66052/75406/11958/66416/15926/66171/66383/78330/76824/595136/57423/68165/216558/58200/230075/103988/68077/21351/50776/216963/407785/12183/67530/18679/68375/17986/20917/107747/18682/104130/15483/66377/12867/68342/67264/66972/66916/71679/110826/77559/11429/56490/68198/66152/66414/269951/12868/66091/54403/17706/70673/12859/66576/16591/67267/17991/11651/20463/12857/20203/66218/22272/11957/66594/11676/67184/12861/17720/110078/53412/17719/17751/68202/17709/71803/67126/17710/20512/17717/17705/17721/17722/17718/17716/17711/17708","GO BP","Transcriptomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0006091"
"GO:0042391","regulation of membrane potential",476,0.361592551359157,1.85670493424314,1e-10,2.04645161290323e-08,1.7704584040747e-08,2744,"tags=28%, list=14%, signal=25%","14401/20265/238271/16485/11938/76055/108100/16490/66725/17356/238161/11820/12298/14658/26875/15165/16510/110876/16500/14394/20312/239556/56637/14718/19699/320127/74011/20541/75786/71687/19736/59033/246317/319504/70729/235086/380728/108655/14403/12176/223604/17260/56717/170738/16480/11928/16531/170762/232975/53321/58801/243547/17926/18386/14406/216021/11438/268345/72745/98496/12293/109676/192167/14169/108043/269523/20272/14167/12404/19085/14807/19211/13052/20273/22249/13383/226407/338370/11735/243725/227197/16524/56543/12286/52882/93692/11554/14812/14396/216856/12289/12801/11472/433809/228139/12291/11931/17762/116838/230899/14810/13179/12288/72759/14265/224617/328699/241769/17999/13048/20536/93686/20907/72821/330953/20656/12043/76365/545622/100986/110893/16528/16511/14617/72978/83429/72961/57442/77116/14397/16527/20620/22437/109246/11549","GO BP","Transcriptomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0042391"
