"Rank","RunningES","Statistic","Hit"
15075,-0.334522494933929,-0.786957741691785,FALSE
15076,-0.334575477873423,-0.786958231140749,FALSE
15077,-0.334628460812916,-0.787105495494256,FALSE
15078,-0.33468144375241,-0.787569901643872,FALSE
15079,-0.334734426691903,-0.7878557359213,FALSE
15080,-0.334787409631397,-0.787884481318882,FALSE
15081,-0.33484039257089,-0.78801261003423,FALSE
15082,-0.334893375510384,-0.788129250941448,FALSE
15083,-0.334946358449877,-0.788385003309126,FALSE
15084,-0.334999341389371,-0.788708369693376,FALSE
15085,-0.335052324328864,-0.78877549178736,FALSE
15086,-0.335105307268358,-0.78878165769254,FALSE
15087,-0.335158290207851,-0.788791507142412,FALSE
15088,-0.335211273147345,-0.790070335095931,FALSE
15089,-0.335264256086838,-0.790941255641335,FALSE
15090,-0.335317239026332,-0.791364303283164,FALSE
15091,-0.335370221965825,-0.791903007372811,FALSE
15092,-0.335423204905319,-0.792436002025877,FALSE
15093,-0.335476187844812,-0.792825782478109,FALSE
15094,-0.33266420407185,-0.792836624542091,TRUE
15095,-0.332717187011343,-0.792985310489515,FALSE
15096,-0.332770169950837,-0.793117593670945,FALSE
15097,-0.33282315289033,-0.793244612820726,FALSE
15098,-0.332876135829824,-0.793281007325662,FALSE
15099,-0.332929118769317,-0.793536811789336,FALSE
15100,-0.332982101708811,-0.793935938477968,FALSE
15101,-0.333035084648304,-0.794066946811438,FALSE
15102,-0.333088067587798,-0.794122732998733,FALSE
15103,-0.333141050527291,-0.794208949419917,FALSE
15104,-0.333194033466785,-0.794472306927915,FALSE
15105,-0.333247016406278,-0.79474625548212,FALSE
15106,-0.333299999345771,-0.794916633790456,FALSE
15107,-0.333352982285265,-0.794952445546875,FALSE
15108,-0.333405965224758,-0.794989164627703,FALSE
15109,-0.333458948164252,-0.795162497633154,FALSE
15110,-0.333511931103745,-0.795491935131353,FALSE
15111,-0.333564914043239,-0.795634178348056,FALSE
15112,-0.333617896982732,-0.795741439064728,FALSE
15113,-0.333670879922226,-0.795860608876131,FALSE
15114,-0.333723862861719,-0.795867743902409,FALSE
15115,-0.333776845801213,-0.796207598887973,FALSE
15116,-0.333829828740706,-0.796219603063024,FALSE
15117,-0.3338828116802,-0.796383407250011,FALSE
15118,-0.333935794619693,-0.796543390383818,FALSE
15119,-0.333988777559187,-0.796587349484113,FALSE
15120,-0.33404176049868,-0.796633214131242,FALSE
15121,-0.334094743438174,-0.797073340099634,FALSE
15122,-0.334147726377667,-0.797172719207004,FALSE
15123,-0.334200709317161,-0.797683611390374,FALSE
15124,-0.334253692256654,-0.797762237988653,FALSE
15125,-0.334306675196148,-0.79777941990834,FALSE
15126,-0.334359658135641,-0.798243101765088,FALSE
15127,-0.334412641075135,-0.798749376539273,FALSE
15128,-0.334465624014628,-0.79876091431483,FALSE
15129,-0.334518606954122,-0.798805666218919,FALSE
15130,-0.334571589893615,-0.798819693260373,FALSE
15131,-0.334624572833109,-0.799091052129947,FALSE
15132,-0.334677555772602,-0.799093574351257,FALSE
15133,-0.334730538712096,-0.799471044638954,FALSE
15134,-0.334783521651589,-0.799501932598527,FALSE
15135,-0.334836504591082,-0.799557501916315,FALSE
15136,-0.334889487530576,-0.799953682638456,FALSE
15137,-0.334942470470069,-0.800335783704941,FALSE
15138,-0.334995453409563,-0.800936630706234,FALSE
15139,-0.335048436349056,-0.801011911414021,FALSE
15140,-0.33510141928855,-0.801385930766365,FALSE
15141,-0.335154402228043,-0.801453865329373,FALSE
15142,-0.335207385167537,-0.80156240227593,FALSE
15143,-0.33526036810703,-0.801941964293647,FALSE
15144,-0.335313351046524,-0.802557318888238,FALSE
15145,-0.335366333986017,-0.803278466651427,FALSE
15146,-0.335419316925511,-0.803506960321642,FALSE
15147,-0.335472299865004,-0.803532690265481,FALSE
15148,-0.335525282804498,-0.80353491104162,FALSE
15149,-0.335578265743991,-0.803653414993044,FALSE
15150,-0.335631248683485,-0.803728466345053,FALSE
15151,-0.335684231622978,-0.803988804066478,FALSE
15152,-0.335737214562472,-0.804004861160897,FALSE
15153,-0.335790197501965,-0.804199345344959,FALSE
15154,-0.335843180441459,-0.80429181607141,FALSE
15155,-0.335896163380952,-0.804400459932583,FALSE
15156,-0.335949146320446,-0.804946516164988,FALSE
15157,-0.336002129259939,-0.804985933994181,FALSE
15158,-0.336055112199433,-0.805230923042619,FALSE
15159,-0.336108095138926,-0.805231680314453,FALSE
15160,-0.33616107807842,-0.805398478120614,FALSE
15161,-0.336214061017913,-0.805480213994198,FALSE
15162,-0.336267043957407,-0.805508531720193,FALSE
15163,-0.3363200268969,-0.80562456200796,FALSE
15164,-0.336373009836394,-0.805713203975816,FALSE
15165,-0.336425992775887,-0.806003927688821,FALSE
15166,-0.33647897571538,-0.806352155779714,FALSE
15167,-0.336531958654874,-0.806838161453464,FALSE
15168,-0.336584941594367,-0.806859078697543,FALSE
15169,-0.336637924533861,-0.806874296569326,FALSE
15170,-0.336690907473354,-0.807147828373107,FALSE
15171,-0.336743890412848,-0.807315171827665,FALSE
15172,-0.336796873352341,-0.807441112008679,FALSE
15173,-0.336849856291835,-0.808542172939233,FALSE
15174,-0.336902839231328,-0.80858400311718,FALSE
15175,-0.336955822170822,-0.808810646509163,FALSE
15176,-0.337008805110315,-0.808949960944153,FALSE
15177,-0.337061788049809,-0.809131108574604,FALSE
15178,-0.337114770989302,-0.809464491088578,FALSE
15179,-0.337167753928796,-0.809615704592373,FALSE
15180,-0.337220736868289,-0.809676608239698,FALSE
15181,-0.337273719807783,-0.809693534897922,FALSE
15182,-0.337326702747276,-0.809701940169566,FALSE
15183,-0.33737968568677,-0.810334627278315,FALSE
15184,-0.337432668626263,-0.810793015014505,FALSE
15185,-0.337485651565757,-0.810839849989169,FALSE
15186,-0.33753863450525,-0.810931796447235,FALSE
15187,-0.337591617444744,-0.811049055967783,FALSE
15188,-0.337644600384237,-0.811311130435951,FALSE
15189,-0.337697583323731,-0.811482296635919,FALSE
15190,-0.337750566263224,-0.811596821673045,FALSE
15191,-0.337803549202718,-0.81169064848485,FALSE
15192,-0.337856532142211,-0.811746928532549,FALSE
15193,-0.337909515081705,-0.812719116066308,FALSE
15194,-0.337962498021198,-0.813056009526418,FALSE
15195,-0.338015480960692,-0.813305011053388,FALSE
15196,-0.338068463900185,-0.813335402367191,FALSE
15197,-0.338121446839678,-0.813440325501968,FALSE
15198,-0.338174429779172,-0.813618250063359,FALSE
15199,-0.338227412718665,-0.813764526120216,FALSE
15200,-0.338280395658159,-0.813848200343235,FALSE
15201,-0.338333378597652,-0.814146956224412,FALSE
15202,-0.338386361537146,-0.814215693877724,FALSE
