"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","Evidence","FDRSignificant","PathwayKey"
"mmu04610","Complement and coagulation cascades",42,-0.650772933514758,-2.45561794584885,7.84746449017942e-08,2.47195131440652e-05,2.41206276961304e-05,487,"tags=45%, list=7%, signal=43%","12509/99571/14962/12258/14061/12266/18815/22370/11905/18816/12279/20704/20700/20703/20701/12628/13136/16644/16621","KEGG","Proteomics","Down","Nominal P < 0.05",TRUE,"KEGG:mmu04610"
"GO:0002181","cytoplasmic translation",128,0.494160554645519,2.17211643141474,8.47458392984406e-09,3.76949493199464e-05,3.63158222930476e-05,1367,"tags=37%, list=18%, signal=30%","76846/75617/19899/54632/19989/218693/67097/20055/26908/98221/67891/67115/54127/19946/68052/20085/67671/65019/27050/114641/27176/20042/20103/100503670/66480/20115/27207/268449/19982/16898/68995/66475/19934/67427/29813/19896/26451/76808/19943/20102/19933/57808/319195/16785/20091/56403/56335","GO BP","Proteomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0002181"
"GO:0042274","ribosomal small subunit biogenesis",51,0.634870664879717,2.40035319179687,2.26827226479342e-08,5.04463751690057e-05,4.86007178419685e-05,898,"tags=45%, list=12%, signal=40%","76846/75617/230082/98956/20055/104662/21771/105372/54127/68052/20085/57837/67671/108707/20042/20103/66249/78651/20115/27207/213773/66475/67134","GO BP","Proteomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0042274"
"GO:0010466","negative regulation of peptidase activity",90,-0.515159659893903,-2.23708406266278,4.46527195885185e-08,6.62050989099101e-05,6.37828847174944e-05,770,"tags=31%, list=10%, signal=28%","20725/21825/20716/14751/109689/14775/20717/12258/59009/20317/17836/16426/68510/22370/11287/11905/18816/20714/20704/20700/20703/94175/20701/59083/11699/11540/11625/16644","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0010466"
"GO:0140241","translation at synapse",45,0.6364729832578,2.34969654357826,1.09309014673757e-07,9.72412994537743e-05,9.36835786814453e-05,1168,"tags=49%, list=16%, signal=41%","19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","GO BP","Proteomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0140241"
"GO:0140242","translation at postsynapse",45,0.6364729832578,2.34969654357826,1.09309014673757e-07,9.72412994537743e-05,9.36835786814453e-05,1168,"tags=49%, list=16%, signal=41%","19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","GO BP","Proteomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0140242"
"GO:0140236","translation at presynapse",44,0.63995211379705,2.345464882531,3.86503854546532e-07,0.000286528190837162,0.00027604512137876,1168,"tags=50%, list=16%, signal=42%","19989/67097/20055/67891/67115/54127/67671/65019/27176/20042/20103/100503670/66480/27207/268449/19982/19934/19896/26451/19943/57808/319195","GO BP","Proteomics","Up","Nominal P < 0.05",TRUE,"GO BP:GO:0140236"
"GO:0051346","negative regulation of hydrolase activity",148,-0.410979981537126,-1.96915099409448,8.39260733529156e-07,0.000533290248962526,0.000513779014465743,919,"tags=26%, list=12%, signal=24%","67384/14678/26569/20725/67839/24064/21825/14824/20716/18762/20616/14751/74521/79221/109689/14775/20717/12258/11806/59009/20317/17836/16426/68510/22370/11287/11905/18816/20714/20704/20700/20703/94175/20701/59083/11699/11540/11625/16644","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0051346"
"GO:0006953","acute-phase response",13,-0.836053305750518,-2.33638480665183,1.21625985862554e-06,0.000676240481395798,0.000651499195324284,828,"tags=77%, list=11%, signal=68%","15439/12801/20716/18405/14061/14268/18816/20700/20701/11625","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0006953"
"GO:0010951","negative regulation of endopeptidase activity",74,-0.513156612370741,-2.15001349255636,1.48828206673556e-06,0.000735542070315532,0.000708631145459705,770,"tags=31%, list=10%, signal=28%","20725/21825/20716/14751/109689/14775/20717/12258/59009/20317/68510/22370/18816/20714/20704/20700/20703/94175/20701/59083/11540/11625/16644","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0010951"
"mmu05171","Coronavirus disease",135,0.434615811254504,1.88668690144712,5.20248966526058e-06,0.000819392122278541,0.000799540516976888,1191,"tags=37%, list=16%, signal=32%","76846/75617/19899/19989/12262/67097/20055/26420/18706/54131/67891/67115/54127/11421/19946/68052/20085/67671/65019/27050/114641/12675/27176/20042/20103/26409/100503670/66480/20115/27207/268449/19982/16898/66475/19934/67427/19896/16150/100040298/26451/76808/19943/18033/20102/12260/19933/57808/319195/16785/22031","KEGG","Proteomics","Up","Nominal P < 0.05",TRUE,"KEGG:mmu05171"
"GO:0042730","fibrinolysis",15,-0.802885776533631,-2.34049653857959,2.7385628455126e-06,0.00121811275368401,0.00117354624674545,829,"tags=73%, list=11%, signal=65%","14161/21825/99571/12258/11818/14061/18815/22370/18816/94175/16621","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0042730"
"GO:0045861","negative regulation of proteolysis",148,-0.396318973183521,-1.89890489824828,4.15499160879161e-06,0.00152703586911675,0.00147116694035742,452,"tags=18%, list=6%, signal=17%","109689/14775/20717/12258/17754/59009/20317/17836/16426/68510/14061/22370/11287/30940/11905/18816/20714/20704/20700/20703/94175/20701/59083/11699/11540/11625/16644","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0045861"
"GO:0030195","negative regulation of blood coagulation",23,-0.708910261142274,-2.3107453657861,4.46300950955886e-06,0.00152703586911675,0.00147116694035742,829,"tags=52%, list=11%, signal=46%","14161/21825/99571/12258/11818/14061/18815/22370/18816/94175/16644/16621","GO BP","Proteomics","Down","Nominal P < 0.05",TRUE,"GO BP:GO:0030195"
