"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0051091","positive regulation of DNA-binding transcription factor activity",104,0.244761612403166,1.09721224489187,0.282477341389728,0.789049813724426,0.735960598931351,1968,"tags=33%, list=27%, signal=24%","15894/57320/93765/70461/14489/68576/24105/16590/14252/11514/12759/12034/111173/56274/17470/12387/67916/27050/18148/57751/12064/14251/13839/15163/20312/22033/16653/67154/57321/328572/16150/11820/12491/18760","GO BP","Proteomics","Positive","GO BP:GO:0051091"
"mmu00052","Galactose metabolism",19,0.280410081482912,0.88587385207495,0.613309352517986,0.789258756928883,0.669401493473039,1740,"tags=42%, list=24%, signal=32%","11677/14635/12091/76051/74246/68401/319625/72157","KEGG","Proteomics","Positive","KEGG:mmu00052"
"GO:1903707","negative regulation of hemopoiesis",29,0.32670624103587,1.13163836619323,0.282988871224165,0.789980898070985,0.736829037629936,1341,"tags=31%, list=19%, signal=25%","18103/12505/99375/12387/18102/12262/17242/19255/234515","GO BP","Proteomics","Positive","GO BP:GO:1903707"
"GO:0050864","regulation of B cell activation",39,-0.275276482786634,-1.11512972938922,0.283746556473829,0.791327812026486,0.738085327897239,1538,"tags=28%, list=21%, signal=22%","320940/105855/22084/67245/20851/72103/22042/100561/57257/72544/16019","GO BP","Proteomics","Negative","GO BP:GO:0050864"
"GO:0035458","cellular response to interferon-beta",15,0.405510280379565,1.1583383011054,0.283828382838284,0.791327812026486,0.738085327897239,2422,"tags=60%, list=33%, signal=40%","64704/53323/71701/216150/14469/22213/15959/15944/229900","GO BP","Proteomics","Positive","GO BP:GO:0035458"
"GO:0007566","embryo implantation",22,-0.320737151008034,-1.10386688264415,0.28433734939759,0.791965749797421,0.738680343643789,1095,"tags=27%, list=15%, signal=23%","12261/11857/72103/17836/11287/68510","GO BP","Proteomics","Negative","GO BP:GO:0007566"
"GO:0030326","embryonic limb morphogenesis",36,0.306288418548892,1.1273676413737,0.284820031298905,0.791965749797421,0.738680343643789,1488,"tags=31%, list=21%, signal=24%","19335/19378/14682/12166/242291/69605/12387/22158/65964/12904/19164","GO BP","Proteomics","Positive","GO BP:GO:0030326"
"GO:0035113","embryonic appendage morphogenesis",36,0.306288418548892,1.1273676413737,0.284820031298905,0.791965749797421,0.738680343643789,1488,"tags=31%, list=21%, signal=24%","19335/19378/14682/12166/242291/69605/12387/22158/65964/12904/19164","GO BP","Proteomics","Positive","GO BP:GO:0035113"
"GO:0048339","paraxial mesoderm development",11,-0.411500545172957,-1.14473767512299,0.285024154589372,0.791965749797421,0.738680343643789,1557,"tags=55%, list=22%, signal=43%","14182/226352/50884/22601/15194/234865","GO BP","Proteomics","Negative","GO BP:GO:0048339"
"GO:0086012","membrane depolarization during cardiac muscle cell action potential",11,-0.41061535802359,-1.14227520674645,0.285024154589372,0.791965749797421,0.738680343643789,2101,"tags=64%, list=29%, signal=45%","330953/12296/399548/12289/83997/11735/12288","GO BP","Proteomics","Negative","GO BP:GO:0086012"
