"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0050769","positive regulation of neurogenesis",316,0.248214055419718,1.54424708761051,0.000509432292595237,0.0117950308913291,0.010362827465585,4315,"tags=33%, list=22%, signal=26%","68585/330914/18222/76965/67784/14365/230598/20312/104156/26419/56717/15902/28000/18479/19699/331461/18845/24001/52822/104015/17762/13047/76527/18472/229715/18759/83431/13690/18606/14083/17356/99982/20616/268902/13555/13640/382253/69807/19266/27279/56637/68151/66354/53605/12156/74143/330790/108100/319740/16000/13048/12361/12904/17158/17760/14567/17344/18121/22368/74006/17755/22418/665113/19047/53872/170731/114606/54214/224617/16975/13193/20320/56711/29819/329559/99412/13004/99152/15251/98733/211323/65086/14265/13508/20354/16193/14268/16728/11484/22341/19016/17118/11421/59041/72162/216049/12168/75788/16653/23966/71751/11595/20361","GO BP","Transcriptomics","Positive","GO BP:GO:0050769"
"GO:0042987","amyloid precursor protein catabolic process",59,0.40686600362667,1.88853300836111,0.0005125834201783,0.0118016475200243,0.010368640674741,2259,"tags=29%, list=12%, signal=25%","68585/104001/27403/11820/23821/59287/11492/260302/27373/74754/20168/56705/19878/11502/16000/14252/20660","GO BP","Transcriptomics","Positive","GO BP:GO:0042987"
"GO:0032886","regulation of microtubule-based process",257,0.255437706402182,1.55376459174236,0.000513517959747749,0.0118016475200243,0.010368640674741,3399,"tags=27%, list=18%, signal=22%","67300/76686/108079/212307/320165/13191/13424/75786/227634/26419/69697/18479/207686/19822/76707/14677/54375/74187/17762/102774/18472/52028/99512/16568/14544/235661/14534/73420/13640/12562/12569/16765/56637/54126/229589/20257/22153/213582/19878/59040/83679/20262/13728/17760/170835/328108/20873/68942/17755/230101/56430/140810/260315/236266/58522/13411/29877/26425/70235/76499/72948/67254/240121/16800/56471/100732/67886/18571/68729","GO BP","Transcriptomics","Positive","GO BP:GO:0032886"
"GO:0055001","muscle cell development",221,0.269872182970092,1.61189025675112,0.000515298922296144,0.0118016475200243,0.010368640674741,4467,"tags=35%, list=23%, signal=27%","21916/19736/11938/69597/18810/109676/238161/56717/18479/13052/76365/225288/12298/17260/79221/12159/12845/99982/14200/11548/77579/22437/234214/56637/22402/65256/26398/22410/60595/19084/26556/22003/11554/68802/16905/18175/16000/11549/21393/12292/17888/237560/74244/214384/170731/50875/20471/226101/53321/226041/71999/20541/16795/109711/78321/67655/57784/24052/54720/11546/106042/227325/59011/278507/17268/26903/108058/22223/11474/14815/12043/108655/13405/11535/17996/17878/23925","GO BP","Transcriptomics","Positive","GO BP:GO:0055001"
"GO:0072665","protein localization to vacuole",79,0.374037274160643,1.85105403040033,0.000530299900716854,0.0121015200365026,0.0106321013793856,4683,"tags=48%, list=24%, signal=37%","68585/68421/218035/81904/230895/260302/116733/11776/15239/70297/54376/27057/15944/271564/104831/19878/68299/68441/20844/209018/20660/15481/16145/225326/56700/218699/75669/19349/107305/140723/432486/270802/54170/12300/75788/16867/20661/17999","GO BP","Transcriptomics","Positive","GO BP:GO:0072665"
"GO:0034705","potassium channel complex",91,0.339411003702183,1.7645576516005,0.00193462032759368,0.0123230437673614,0.0091725475063265,3554,"tags=32%, list=19%, signal=26%","16490/16499/226922/16500/238871/14802/16510/229715/16502/269109/268345/15165/20614/382571/16531/67498/16494/241528/16485/56461/56543/16491/14807/99738/16506/16528/98741/330953/16511","GO CC","Transcriptomics","Positive","GO CC:GO:0034705"
"mmu00630","Glyoxylate and dicarboxylate metabolism",30,-0.468373358752245,-1.84049866015115,0.00161513957342897,0.0123249138198787,0.0092034894021586,4600,"tags=53%, list=24%, signal=41%","110821/12359/71832/108037/67432/68133/434437/73724/20425/68738/66904/17850/14645/104174/224530/11429","KEGG","Transcriptomics","Negative","KEGG:mmu00630"
"mmu00982","Drug metabolism - cytochrome P450",45,-0.420050782318439,-1.87310087402007,0.00161523087098125,0.0123249138198787,0.0092034894021586,2325,"tags=36%, list=12%, signal=31%","11532/103140/109731/56615/14873/54486/14263/14866/14870/14869/76263/14862/94284/14859/68312/14867","KEGG","Transcriptomics","Negative","KEGG:mmu00982"
"GO:0045259","proton-transporting ATP synthase complex",20,-0.562015647528873,-2.00080583873326,0.00197166192267913,0.0124543311449231,0.00927027009259659,2790,"tags=55%, list=15%, signal=47%","70257/11951/57423/17706/27425/71679/67126/11957/67942/66477/17705","GO CC","Transcriptomics","Negative","GO CC:GO:0045259"
"GO:2000785","regulation of autophagosome assembly",44,0.443292095694572,1.91319815932278,0.000549071097013616,0.0124849714675784,0.0109689924870292,3615,"tags=45%, list=19%, signal=37%","98732/56717/64113/66725/20333/54636/18711/21821/74302/54609/76561/108083/227738/225020/226407/13641/117150/52639/18718/22241","GO BP","Transcriptomics","Positive","GO BP:GO:2000785"
