"EntrezID","PearsonR"
"11987",0.5662742544999
"214597",0.565731509565309
"57296",0.565673792270812
"58200",0.565623087546013
"68539",0.565422030966151
"20872",0.565249474565559
"229512",0.565047927733227
"13123",0.564891819102382
"74126",0.564600070879667
"18854",0.56347456390768
"234678",0.563238633421482
"14400",0.562865820474281
"30956",0.56172157785875
"20867",0.561719179209906
"209039",0.561149679416478
"56013",0.560864639836005
"72368",0.560700172146397
"380686",0.560040837984189
"72354",0.559694238888646
"20779",0.559677486733573
"72096",0.559672504496806
"230125",0.559666027316707
"20974",0.5589341772092
"19943",0.558497599337399
"22074",0.558485297840628
"26572",0.558107262570126
"66498",0.557729644796235
"330192",0.557161803457872
"319504",0.557138338091594
"12496",0.556801978134805
"66771",0.556345771933047
"26896",0.556136881760134
"26879",0.556110324718192
"94213",0.556051305636433
"21838",0.555549394116477
"218639",0.555130303330545
"231014",0.554661620878528
"20044",0.554364847262926
"228960",0.554211114698183
"331532",0.554085010670374
"15896",0.55375520012554
"11746",0.553559540278734
"53323",0.553476488461306
"27204",0.553334511764643
"56404",0.553022816094848
"75991",0.55133612996813
"19305",0.550751447830873
"20971",0.549312777351304
"56392",0.549285244744568
"67437",0.548589933742521
"228769",0.548103846596075
"56403",0.547367213983826
"19290",0.547229823189005
"16410",0.547041816807922
"71982",0.546928383986166
"217364",0.546540853697337
"72179",0.54635457656699
"66125",0.546195579025355
"68273",0.546035723437265
"18521",0.546029022081454
"13016",0.545950938495891
"75597",0.545642954061013
"21855",0.545588074594571
"98404",0.545499775255366
"69190",0.545081523220581
"319278",0.544932118907728
"52055",0.544033939198935
"73218",0.543996582526364
"15528",0.543980983947584
"12960",0.543528909920991
"100226",0.543464595835638
"239606",0.542870113537858
"12091",0.542414358562176
"330474",0.541594005144295
"71665",0.540950069268201
"67877",0.540745907601586
"66052",0.539963401490273
"67425",0.53967587326412
"20641",0.539527887828747
"27643",0.539444638131615
"66144",0.539063227050995
"21664",0.538856437465149
"67144",0.538524591012627
"14862",0.538388792689344
"75812",0.538192568120473
"19089",0.538143814986704
"66143",0.538011402098574
"67015",0.537893526958558
"79464",0.537546984574178
"14682",0.537491860814368
"74012",0.536809181303171
"74840",0.535680131477497
"225791",0.535182568219957
"17294",0.535120615887443
"13854",0.534862958362135
"21771",0.534853310600524
"233913",0.534772552648691
"56177",0.534651384347695
"69740",0.534448173190533
"224705",0.534152692268358
"97827",0.534079016916351
"67988",0.533793904218795
"56347",0.533722692730009
"56438",0.53353888661964
"238831",0.533353771812254
"76501",0.533243200357982
"320024",0.533110309690846
"67671",0.532986724055433
"20196",0.532588849513204
"55963",0.532553787615865
"12166",0.532128496053972
"69352",0.531507204972445
"56709",0.530981788249712
"71957",0.530770162507903
"26357",0.530700570916354
"16590",0.530672154581456
"69654",0.530540842565826
"71799",0.530330707634606
"11517",0.530214667656667
"103236",0.530089776121385
"56747",0.52966899033695
"75956",0.529466066055746
"229521",0.529337330690674
"21854",0.529228608974534
"69538",0.528986894325393
"245688",0.528764511701899
"18221",0.5286292351406
"109095",0.527594779994464
"77113",0.527353613242933
"242291",0.5268068572648
"66801",0.526573935929795
"97487",0.525583768461345
"72141",0.52543271455651
"74111",0.524973681435841
"22378",0.524883889363523
"71701",0.524770611278418
"77963",0.524316076036568
"17189",0.524113676464426
"27632",0.523460441758275
"52715",0.523363668615933
"11676",0.523240181504752
"12978",0.523157747857991
"382030",0.522983069799722
"252972",0.522606982559704
"67726",0.522361098670428
"11778",0.522317322212212
"97484",0.520604890613234
"65973",0.520302826501598
"121021",0.520171040188048
"54725",0.520073127967509
"18117",0.519969422267197
"102122",0.519850500397377
"27176",0.51974456366312
"67773",0.519419612611798
