"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Omics","Direction","PathwayKey"
"GO:0050708","regulation of protein secretion",305,0.208111870111079,1.29441564352685,0.0244348745409581,0.183319960279537,0.16106046155176,3885,"tags=28%, list=20%, signal=22%","93691/98170/16438/229877/18642/214597/216856/11750/16500/18548/76055/18795/65114/68267/15357/11865/170639/319613/12801/13640/18133/66629/77579/360013/67041/228355/225372/26950/11785/52055/16452/20983/21809/68151/320051/380752/27414/104831/19084/11502/11845/22249/16000/12361/56406/78894/16159/50790/74370/53357/19662/18751/12753/16847/74006/19218/74244/207227/12289/14063/14681/18126/22063/78808/20866/56013/22044/15251/14226/21419/14687/16193/15161/109689/109254/269275/16534/16334/14064/22341/12918/12288/19016/28240","GO BP","Transcriptomics","Positive","GO BP:GO:0050708"
"GO:0010764","negative regulation of fibroblast migration",12,-0.537179791666247,-1.62084715225808,0.0244466017023005,0.183319960279537,0.16106046155176,5334,"tags=67%, list=28%, signal=48%","171207/68465/16413/26941/19353/15587/14173/114886","GO BP","Transcriptomics","Negative","GO BP:GO:0010764"
"GO:0000076","DNA replication checkpoint signaling",16,-0.473880383324423,-1.57381832554445,0.0244996493010865,0.183319960279537,0.16106046155176,2012,"tags=31%, list=10%, signal=28%","19356/66983/231724/77011/15574","GO BP","Transcriptomics","Negative","GO BP:GO:0000076"
"GO:0031281","positive regulation of cyclase activity",39,0.36059673059368,1.50913332250869,0.0245283032446054,0.183319960279537,0.16106046155176,4924,"tags=44%, list=26%, signal=32%","140498/26419/14160/381489/22355/11554/11556/12289/18126/11516/210044/18015/20866/12288/16867/104111/14602","GO BP","Transcriptomics","Positive","GO BP:GO:0031281"
"GO:0050795","regulation of behavior",100,0.27519325824987,1.43292962235908,0.024533204015972,0.183319960279537,0.16106046155176,3812,"tags=32%, list=20%, signal=26%","16490/56717/19699/12426/65114/17260/73094/12801/319239/19215/19373/11554/22026/109241/21821/16847/232339/14601/19218/12921/26367/22226/18143/22044/20848/170571/57264/16193/15559/11604/16334/12918","GO BP","Transcriptomics","Positive","GO BP:GO:0050795"
"GO:0099568","cytoplasmic region",263,-0.209915883507427,-1.26776368183927,0.0590631364562118,0.183384711437156,0.136500771184996,3074,"tags=27%, list=16%, signal=23%","74453/213575/110784/546143/13016/71233/434756/74934/211535/237806/103988/14632/66793/22092/50525/244653/381741/75782/242253/20655/72507/70997/18000/195208/13017/329375/171567/17756/381917/320662/16572/17758/69327/68270/56350/242646/56087/207607/212892/75434/329831/68922/22158/17919/75472/76670/382090/211482/56486/15384/77945/110083/108000/14634/24084/327954/21689/75429/17427/66722/330355/26920/75556/75564/14633/75563/100048534/18764/71860/13688","GO CC","Transcriptomics","Negative","GO CC:GO:0099568"
"GO:0005685","U1 snRNP",18,-0.44948333771988,-1.55399276297098,0.0591077590557339,0.183384711437156,0.136500771184996,5266,"tags=50%, list=27%, signal=36%","56194/20639/192196/20641/66978/67332/20643/68011/107686","GO CC","Transcriptomics","Negative","GO CC:GO:0005685"
"GO:0071011","precatalytic spliceosome",56,-0.296328301365878,-1.37493701823459,0.0592734225621415,0.183384711437156,0.136500771184996,7187,"tags=55%, list=37%, signal=35%","215051/107701/101943/20222/76522/67678/67285/68988/68879/78651/22380/100034361/66125/20639/230596/66921/20641/27366/70052/76793/68981/66373/66094/20826/50783/68479/67332/20643/66441/68011/107686","GO CC","Transcriptomics","Negative","GO CC:GO:0071011"
"GO:0048489","synaptic vesicle transport",46,0.335110191812595,1.4559958818372,0.0245783610063291,0.183441320263708,0.161167085484226,1777,"tags=28%, list=9%, signal=26%","11775/19339/104015/64933/11776/20616/228355/20983/66725/18457/70612/13429/108030","GO BP","Transcriptomics","Positive","GO BP:GO:0048489"
"GO:0008574","plus-end-directed microtubule motor activity",15,-0.48956902634109,-1.61041382700728,0.0341413750499462,0.183641493110063,0.154360494661245,2539,"tags=40%, list=13%, signal=35%","286942/16572/70218/16551/16573/16562","GO MF","Transcriptomics","Negative","GO MF:GO:0008574"
"GO:0034706","sodium channel complex",27,0.371425774829001,1.45047399401193,0.0599173553719008,0.184623395820735,0.137422774836709,3340,"tags=37%, list=17%, signal=31%","239556/20272/110876/14802/20265/12291/329178/14807/20273/20264","GO CC","Transcriptomics","Positive","GO CC:GO:0034706"
"GO:1903169","regulation of calcium ion transmembrane transport",194,0.231677222234732,1.35791264979309,0.0248842901649301,0.185506388726576,0.162981404444684,5894,"tags=42%, list=31%, signal=29%","68795/17918/20312/109676/238161/238871/11622/76055/12298/12159/75909/228071/319239/21838/29867/19057/16416/11554/14169/12293/15194/12295/53357/19218/230899/12289/76757/72828/11931/29865/22333/18854/74166/20541/54378/12721/56085/12286/22063/20866/73660/23796/14226/14810/217154/14265/29866/13409/225055/18578/26409/12288/26903/108058/22065/12043/12568/13405/81897/65973/233081/16867/56089/18438/14697/11607/13617/14061/12314/12297/12018/80982/19056/20617/68460/83408/18049/18821/78688/15945/57442","GO BP","Transcriptomics","Positive","GO BP:GO:1903169"
