"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR","CorrelationT","Pvalue","padj","N","Omics"
"FT2925PR","alpha-Bisabolol oxide A","C16773","Oxanes","Unclassified",0.961075216959078,FALSE,-0.480569388955536,-0.627331416872692,-1.61111906825724,0.182444353886614,0.842783223920486,6,"Transcriptomics"
"FT1267NR","5-Acetyl-2,4-dimethylthiazole",NA,"Azoles","Thiazoles",0.593266680135806,FALSE,-0.263201562973536,-0.626385391868223,-1.60711871981951,0.183305778428665,0.842783223920486,6,"Transcriptomics"
"FT6632NR","PS(18:1(9Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",2.52503750985272,FALSE,2.78308868005476,0.625894970679852,1.60504953562028,0.183753004633106,0.842783223920486,6,"Transcriptomics"
"FT1238PR","Thiomorpholine 3-carboxylate","C03901","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.0856325893187255,FALSE,-0.0307733310261386,-0.625007190241485,-1.60131176896828,0.184563740218361,0.842783223920486,6,"Transcriptomics"
"FT4445NR","Eicosanedioic acid",NA,"Fatty Acyls","Fatty acids and conjugates",1.46456151777857,TRUE,-0.7167833049931,-0.624791910912387,-1.60040693022113,0.184760559521893,0.842783223920486,6,"Transcriptomics"
"FT6491PR","LysoPC(20:2/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.0274806372052523,FALSE,0.0199300243493637,-0.624282499032654,-1.59826820837713,0.185226635675438,0.842783223920486,6,"Transcriptomics"
"FT3312NR","FA(20:1;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.154629198955512,FALSE,-0.0305568674456865,-0.624242896445469,-1.59810208043713,0.185262889631255,0.842783223920486,6,"Transcriptomics"
"FT1108PR","Nicotinamide N-oxide",NA,"Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",0.106722061452115,FALSE,-0.0301437524685847,-0.623202148897004,-1.59374349325796,0.186216688120065,0.842783223920486,6,"Transcriptomics"
"FT2801NR","FA(18:1;O)","C08365","Fatty Acyls","Fatty acids and conjugates",0.566666090969752,FALSE,-0.202213382134986,-0.62234619341395,-1.59016918353438,0.187002650758903,0.842783223920486,6,"Transcriptomics"
"FT3363NR","FA(19:3)",NA,"Fatty Acyls","Lineolic acids and derivatives",1.14116868971557,FALSE,-0.327094787817454,-0.622324088138394,-1.59007699960827,0.187022966578333,0.842783223920486,6,"Transcriptomics"
"FT2543PR","L-Proline, 1-(2-methyl-3-(methylthio)-1-oxopropyl)-, (S)-",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.331447543150985,FALSE,-0.166872590920536,-0.621921430994939,-1.58839891526968,0.187393187630409,0.842783223920486,6,"Transcriptomics"
"FT3635PR","gamma-Glutamylphenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.521801650939458,FALSE,0.200815657647081,-0.620783093475584,-1.58366596001813,0.18844146203367,0.842783223920486,6,"Transcriptomics"
"FT5660PR","3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carboxylate","C04840","Steroids and steroid derivatives","Cholestane steroids",0.0709688218133407,FALSE,0.0310540998589802,0.62074183879045,1.58349473893246,0.18847949806708,0.842783223920486,6,"Transcriptomics"
"FT2310PR","Heptanoylcholine",NA,"Organonitrogen compounds","Quaternary ammonium salts",0.384243650407026,FALSE,-0.162496009238421,0.619890323021477,1.57996542706986,0.189265286908315,0.842783223920486,6,"Transcriptomics"
"FT6140PR","(9Z,12Z,15Z,18Z,21Z)-Tetracosa-9,12,15,18,21-pentaenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",4.34417090085531,TRUE,5.28892182645012,0.619246662483259,1.57730363985943,0.189860159440388,0.842783223920486,6,"Transcriptomics"
"FT0925NR","Phenol sulphate","C00850","Organic sulfuric acids and derivatives","Arylsulfates",1.78780129053205,TRUE,-0.991596984692383,-0.618261474856883,-1.57323948583491,0.19077216238663,0.842783223920486,6,"Transcriptomics"
"FT0099NR","Dihydroxyacetone","C00184","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.0413163619091,FALSE,0.293813797869314,0.618031346766277,1.57229188024967,0.190985454885033,0.842783223920486,6,"Transcriptomics"
"FT1338NR","2-Methyl-2-[(1-oxo-2-propenyl)amino]-1-propanesulfonic acid",NA,"Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives",1.49840896026633,TRUE,0.546457627473779,0.617760692258091,1.57117823457479,0.191236434638597,0.842783223920486,6,"Transcriptomics"
"FT3697PR","Diphthamide",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.68348592785715,FALSE,-0.238978116757988,-0.617220914124345,-1.56895993684299,0.19173737985172,0.842783223920486,6,"Transcriptomics"
"FT5611PR","1alpha,25-dihydroxy-26,27-dimethyl-20,21,22,22,23,23-hexadehydrovitamin D3",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",1.81074678022056,TRUE,1.25168424166996,0.616319400699296,1.56526300812946,0.192575238998505,0.842783223920486,6,"Transcriptomics"
"FT2163PR","Hexyl benzoate","C14716","Benzene and substituted derivatives","Benzoic acids and derivatives",1.08597828220579,FALSE,0.356145582305962,0.613088771227591,1.55209591821836,0.195590085118058,0.842783223920486,6,"Transcriptomics"
"FT5069NR","12beta-hydroxy-24-norcholesta-1,4,22E-trien-3-one",NA,"Steroids and steroid derivatives","Pregnane steroids",1.38810593276193,TRUE,-0.79147625310847,-0.612921978301235,-1.55141952925609,0.195746259441676,0.842783223920486,6,"Transcriptomics"
"FT4664PR","Ile-Glu-Val",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.433691776218969,FALSE,0.18255789608795,0.612629407713602,1.55023388113152,0.19602032754773,0.842783223920486,6,"Transcriptomics"
"FT0239NR","Glyceric acid","C00258","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.133511610207893,FALSE,0.078137470988231,0.611917037656433,1.54735124932881,0.196688304261416,0.842783223920486,6,"Transcriptomics"
"FT4114NR","Asp-Ser-Cys",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.722029712033679,FALSE,0.268804790149281,0.611658798311204,1.54630776239464,0.196930680817608,0.842783223920486,6,"Transcriptomics"
"FT4814NR","dIDP","C01344","Purine nucleotides","Purine deoxyribonucleotides",0.0358599792257513,FALSE,-0.0185563965419506,0.61065002909776,1.54223910934313,0.197878656853718,0.842783223920486,6,"Transcriptomics"
"FT5804PR","Glucosylsphingosine","C03108","Sphingolipids","Glycosphingolipids",1.64458757965763,TRUE,-0.698642001661402,-0.610596088491306,-1.54202188944326,0.197929399279528,0.842783223920486,6,"Transcriptomics"
"FT1456NR","(4R,6S)-4-Hydroxy-1,7-dioxaspiro[5.5]undecane",NA,"Organooxygen compounds","Ethers",0.877880328715671,FALSE,-0.364857639151121,-0.610012527415223,-1.5396740624601,0.198478701197569,0.842783223920486,6,"Transcriptomics"
"FT1181NR","1-Acetyl-2-methylcyclopentene",NA,"Prenol lipids","Monoterpenoids",1.09960936469296,FALSE,-0.286910056660422,-0.609210138060384,-1.53645234063172,0.19923500207336,0.842783223920486,6,"Transcriptomics"
"FT1560NR","Carbidopa",NA,"Phenylpropanoic acids","Unclassified",0.372323638352733,FALSE,-0.0797125193427195,-0.607251076127154,-1.52861784174974,0.201086477836355,0.842783223920486,6,"Transcriptomics"
"FT1449PR","S-Allylcysteine","C16759","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.0261020111506032,FALSE,-0.0245202139322521,-0.606595601438949,-1.52600641745304,0.201707517841906,0.842783223920486,6,"Transcriptomics"
"FT5356PR","DG(2:0/18:1-O(9S,10R)/0:0)",NA,"Glycerolipids","Diradylglycerols",0.297754984190422,FALSE,-0.061156825183986,-0.606473118268653,-1.5255189886686,0.201823653212107,0.842783223920486,6,"Transcriptomics"
"FT4461NR","N-Acetylneuraminic acid 9-phosphate","C06241","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.68463516398889,TRUE,0.721288046926666,0.606147575345551,1.52422430668869,0.202132457249319,0.842783223920486,6,"Transcriptomics"
"FT4131NR","Ribavirin monophosphate",NA,"Triazole ribonucleosides and ribonucleotides","Unclassified",0.43495433414999,FALSE,0.254317636521332,-0.605904402225402,-1.52325799914888,0.202363252552223,0.842783223920486,6,"Transcriptomics"
"FT5585PR","Euchretin B",NA,"Isoflavonoids","Isoflav-2-enes",1.17720318495343,FALSE,1.32177917015256,0.605446099898559,1.52143865648198,0.202798518866751,0.842783223920486,6,"Transcriptomics"
"FT2428PR","3'-Amino-3'-deoxythimidine",NA,"Pyrimidine nucleosides","Pyrimidine 2',3'-dideoxyribonucleosides",1.00497884756019,FALSE,-0.321230037637837,-0.605074403851542,-1.51996487357128,0.203151812251393,0.842783223920486,6,"Transcriptomics"
"FT3568NR","Rabelomycin",NA,"Angucyclines","Unclassified",0.344425982000305,FALSE,-0.146745745044718,-0.604700530429072,-1.51848403898589,0.203507428204852,0.842783223920486,6,"Transcriptomics"
"FT4767PR","Clusiaphenone B",NA,"Benzene and substituted derivatives","Benzophenones",0.000765157358652574,FALSE,0.00801174885579713,-0.604577083366404,-1.51799543864366,0.203624902635425,0.842783223920486,6,"Transcriptomics"
"FT2622NR","Uridine 2',3'-cyclic phosphate","C02355","Pyrimidine nucleotides","Cyclic pyrimidine nucleotides",0.512710649278554,FALSE,-0.178433079922138,-0.60446812427433,-1.51756432455394,0.203728613018838,0.842783223920486,6,"Transcriptomics"
"FT4519NR","(-)-Tylophorine",NA,"Phenanthrenes and derivatives","Phenanthroindolizidines",0.0415687029430121,FALSE,-0.0067002046682022,-0.604453610473248,-1.51750690850766,0.203742429295199,0.842783223920486,6,"Transcriptomics"
"FT3620PR","N-LAUROYLSARCOSINE",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.676429013673255,FALSE,-0.289121545605733,-0.604010555095403,-1.51575534294147,0.20416437545936,0.842783223920486,6,"Transcriptomics"
"FT2129PR","gamma-Glutamylglycine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.27084678885382,FALSE,2.50830903054137,0.603991465056993,1.51567992256002,0.204182563954855,0.842783223920486,6,"Transcriptomics"
"FT3462NR","FA(22:4)",NA,"Fatty Acyls","Fatty acids and conjugates",0.343746332219962,FALSE,-0.0898913488805049,-0.602869248002967,-1.51125349946915,0.205252943053506,0.844694804104814,6,"Transcriptomics"
"FT3845PR","all-trans-13,14-dihydroretinol","C15492","Prenol lipids","Retinoids",0.689906925538012,FALSE,-0.441690143257435,-0.601883510230315,-1.50737702750229,0.206195026369587,0.846068677522405,6,"Transcriptomics"
"FT7006NR","PHHdiA-PE",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.710579472035881,FALSE,0.170879234529165,0.600382020447302,1.50149306969175,0.207633391744126,0.849464846811998,6,"Transcriptomics"
"FT1843PR","Homo-L-arginine","C01924","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.117171705250496,FALSE,0.0311178540035118,-0.598850287617187,-1.49551617944212,0.20910491278234,0.85297634510333,6,"Transcriptomics"
"FT4429PR","Palmitoylcholine",NA,"Organonitrogen compounds","Quaternary ammonium salts",1.51571587245184,TRUE,-0.679253547893587,-0.597651604649044,-1.49085672530882,0.210259416525915,0.855177919261837,6,"Transcriptomics"
"FT2917NR","FA(15:0;O)",NA,"Fatty Acyls","Fatty alcohols",1.58142387068179,TRUE,0.637002688083497,0.59659950811484,1.48677989372378,0.211274859559778,0.855473160224122,6,"Transcriptomics"
"FT4027NR","N-palmitoyl taurine",NA,"Fatty Acyls","Fatty amides",0.0330908933776465,FALSE,0.0205786168401644,0.596302356226581,1.48563060106367,0.211562018056864,0.855473160224122,6,"Transcriptomics"
"FT7137NR","WE(16:0/23:0)",NA,"Fatty Acyls","Fatty acid esters",1.56061324698731,TRUE,-0.72569143387527,-0.594044879605986,-1.47693019120242,0.213748727096686,0.855762031526234,6,"Transcriptomics"
"FT2911PR","Histidylvaline",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.686023686250351,FALSE,0.806118388785403,0.592945171850276,1.47271145086068,0.214817253002419,0.855762031526234,6,"Transcriptomics"
"FT2058PR","Valerenal",NA,"Prenol lipids","Sesquiterpenoids",1.64945844970608,TRUE,1.02931267725573,0.592687436043791,1.47172455650453,0.215067992115883,0.855762031526234,6,"Transcriptomics"
"FT6419NR","Armochaetoglasin K",NA,"Indoles and derivatives","Indoles",0.0712031348703361,FALSE,-0.0284836605751048,-0.592632170056179,-1.47151302868153,0.215121773191318,0.855762031526234,6,"Transcriptomics"
"FT4468NR","N-Arachidonoyl GABA",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.05989441358365,FALSE,0.370516439677479,0.5923549334991,1.47045240269231,0.215391642762726,0.855762031526234,6,"Transcriptomics"
"FT1168NR","N-Acetyl-L-methionine","C02712","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.58225900774574,TRUE,0.624259243107363,0.591398721053999,1.46680037890782,0.21632349341781,0.855762031526234,6,"Transcriptomics"
"FT0676PR","2-Mercaptopyridine",NA,"Pyridines and derivatives","Hydropyridines",0.240082460542428,FALSE,0.0657034062922804,-0.591132191567453,-1.4657841318228,0.216583521645525,0.855762031526234,6,"Transcriptomics"
"FT3196PR","Myristoyl-EA",NA,"Organonitrogen compounds","Amines",0.972655543308722,FALSE,-0.363175722683803,-0.590951472380138,-1.46509548976499,0.216759904353991,0.855762031526234,6,"Transcriptomics"
"FT1386NR","Indoxyl sulfate",NA,"Organic sulfuric acids and derivatives","Arylsulfates",0.527275554931071,FALSE,-0.243771468575101,-0.590531135430805,-1.46349507921056,0.217170378956693,0.855762031526234,6,"Transcriptomics"
"FT4790PR","Oleoylcholine",NA,"Organonitrogen compounds","Quaternary ammonium salts",1.3987985780169,TRUE,-0.597578667012334,-0.588885362134406,-1.45724643908524,0.218780547483999,0.859671586300121,6,"Transcriptomics"
"FT3420PR","5-Methylthioribulose 1-phosphate","C04582","Organooxygen compounds","Carbonyl compounds",0.437365227243242,FALSE,0.146444429355949,0.586660647341569,1.44884374469611,0.220964736257442,0.865298849559908,6,"Transcriptomics"
"FT6006PR","5-Methylhenicosanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.96585550336584,TRUE,-1.06353019008,-0.58562635471815,-1.44495432007081,0.221983156171773,0.865298849559908,6,"Transcriptomics"
"FT4819PR","Semiplenamide F",NA,"Epoxides","Oxirane carboxylic acids and derivatives",0.517727622695069,FALSE,-0.248011022072719,-0.585529260965971,-1.44458975467823,0.222078856429106,0.865298849559908,6,"Transcriptomics"
"FT3458NR","FA(19:1)",NA,"Fatty Acyls","Fatty acids and conjugates",0.131153377444154,FALSE,0.0542249830008157,-0.584470341809153,-1.44061987943343,0.223123652472351,0.866884510440095,6,"Transcriptomics"
"FT4567NR","Val-Asn-Glu",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.866638609430551,FALSE,0.375910829089998,0.583828824010518,1.43822027953716,0.223757570752179,0.866884510440095,6,"Transcriptomics"
"FT1363NR","Dehydroascorbic acid","C05422","Lactones","Gamma butyrolactones",0.304296772074879,FALSE,0.109290089774632,0.582048280113273,1.43158151205689,0.225520796314716,0.866884510440095,6,"Transcriptomics"
"FT6590NR","Uridine diphosphategalactose","C00052","Pyrimidine nucleotides","Pyrimidine nucleotide sugars",1.22629279555493,TRUE,-0.541886220749871,-0.580675247210802,-1.4264834361118,0.226884255764462,0.866884510440095,6,"Transcriptomics"
"FT7317NR","WE(25:0/16:1)",NA,"Fatty Acyls","Fatty acid esters",1.57619919845049,TRUE,-0.760738129969788,-0.579943915793483,-1.42377550545002,0.227611828955609,0.866884510440095,6,"Transcriptomics"
"FT5742NR","LysoPC(15:0/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.615024508076417,FALSE,0.147405264960763,0.579181161769309,1.42095675047607,0.228371654631877,0.866884510440095,6,"Transcriptomics"
"FT3874NR","Gly-Glu-Asp",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.34534619314484,TRUE,1.74865130257465,0.578847078275417,1.4197239161111,0.228704773947199,0.866884510440095,6,"Transcriptomics"
"FT2657NR","D-Sedoheptulose 7-phosphate","C20956","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.62129898670833,TRUE,0.716684023370249,0.578428336129826,1.4181801926339,0.229122581286035,0.866884510440095,6,"Transcriptomics"
"FT2561NR","Stearic acid","C01530","Fatty Acyls","Fatty acids and conjugates",0.0949375155088067,FALSE,0.0565713224520984,-0.578008964950666,-1.41663583879569,0.22954132121355,0.866884510440095,6,"Transcriptomics"
"FT1947NR","Samin",NA,"Benzodioxoles","Unclassified",0.492527726409638,FALSE,-0.1235158463458,-0.577053591936828,-1.41312392039437,0.230496394545537,0.866884510440095,6,"Transcriptomics"
"FT4141NR","19-Hydroxyprostaglandin E1",NA,"Fatty Acyls","Eicosanoids",0.301819388079297,FALSE,0.188715726048662,0.577035562420345,1.41305772828436,0.230514433605654,0.866884510440095,6,"Transcriptomics"
"FT3742NR","Oryzenin",NA,"Diazines","Pyrimidines and pyrimidine derivatives",0.241514790611943,FALSE,0.0395571123287297,-0.576543294077304,-1.41125164962309,0.231007179893458,0.866884510440095,6,"Transcriptomics"
"FT3991PR","Tolmetin glycinamide",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.833639367445836,FALSE,-0.286184633740755,-0.576307462755008,-1.41038722630523,0.231243388703339,0.866884510440095,6,"Transcriptomics"
"FT2901NR","Arabinosylhypoxanthine",NA,"Purine nucleosides","Unclassified",0.0666819519623159,FALSE,0.0173355445072967,-0.575505073946436,-1.40745007252215,0.232047781778563,0.866884510440095,6,"Transcriptomics"
"FT5554PR","23S,25,26-Trihydroxyvitamin D3",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",0.954035636258727,FALSE,0.340734918777614,0.575238590169697,1.40647595136357,0.232315177162574,0.866884510440095,6,"Transcriptomics"
"FT4228PR","N,N-dimethyl-Safingol",NA,"Organonitrogen compounds","Amines",1.5006441027034,FALSE,-1.09695457153607,-0.574912823561389,-1.40528603318051,0.23264222464733,0.866884510440095,6,"Transcriptomics"
"FT4605PR","Arachidoyl Ethanolamide",NA,"Organonitrogen compounds","Amines",0.966195911405731,FALSE,-0.613756882790203,-0.57326290538971,-1.3992747154183,0.234301439028058,0.866884510440095,6,"Transcriptomics"
"FT3696NR","Glycerol 3-phosphate","C00093","Glycerophospholipids","Glycerophosphates",0.809644583729737,FALSE,-0.219338706218687,-0.571951345176099,-1.39451427172822,0.235623729647075,0.866884510440095,6,"Transcriptomics"
"FT5167PR","5-Taurinomethyl-2-thiouridine",NA,"Pyrimidine nucleosides","Unclassified",1.84006430912707,FALSE,-1.54630513866162,0.571032966853391,1.39119039153248,0.236551378969557,0.866884510440095,6,"Transcriptomics"
"FT0277PR","METHACRYLIC ACID",NA,"Carboxylic acids and derivatives","Carboxylic acids",1.18828533784656,FALSE,0.401773669892196,0.570802284653716,1.39035670466012,0.236784617033483,0.866884510440095,6,"Transcriptomics"
"FT5456NR","MG(22:1/0:0)",NA,"Glycerolipids","Monoradylglycerols",1.51742409193163,TRUE,-0.671832203052621,-0.570610209100177,-1.38966291505366,0.236978890231962,0.866884510440095,6,"Transcriptomics"
"FT7571NR","PA(a-15:0/20:4-OH)",NA,"Glycerophospholipids","Glycerophosphates",1.178818281173,FALSE,0.401396651840163,0.570568283004768,1.38951152020071,0.237021304425449,0.866884510440095,6,"Transcriptomics"
"FT1824PR","2-amino-decanoic acid",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.235540800741114,FALSE,0.175662549307898,-0.57032741732737,-1.38864206781009,0.237265032518789,0.866884510440095,6,"Transcriptomics"
"FT3266PR","Glutarylcarnitine",NA,"Carboxylic acids and derivatives","Tricarboxylic acids and derivatives",1.62570375488506,FALSE,-1.27874059616829,0.569611156002288,1.38605971431751,0.23799039212059,0.866884510440095,6,"Transcriptomics"
"FT3704PR","Tridemorph","C11285","Oxazinanes","Morpholines",1.95006128229892,FALSE,-2.0015779599546,-0.569536491671425,-1.38579079466505,0.238066055347316,0.866884510440095,6,"Transcriptomics"
"FT3498PR","Spisulosine",NA,"Organonitrogen compounds","Amines",1.19743117163472,FALSE,-0.922931184701705,-0.568769468190037,-1.38303113042216,0.238843891754015,0.867446092506097,6,"Transcriptomics"
"FT3119NR","3-(1-Azatricyclo[7.3.1.05,13]trideca-5,7,9(13)-trien-7-yl)-2-cyanoprop-2-enoic acid",NA,"Quinolines and derivatives","Hydroquinolines",0.366760515780711,FALSE,-0.143648945883572,-0.566949445290241,-1.37650419178161,0.240693586563635,0.871836121534285,6,"Transcriptomics"
"FT4479PR","Miraxanthin-V","C08557","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.87814282673631,FALSE,-0.339382392890835,-0.566347891238906,-1.37435345568079,0.241306187484328,0.871836121534285,6,"Transcriptomics"
"FT5247NR","Etarotene",NA,"Stilbenes","Unclassified",1.01413535642106,FALSE,0.457565807375981,0.565056515588427,1.36974730806093,0.242623353607448,0.872427299627174,6,"Transcriptomics"
"FT7201NR","SQMG(18:0/0:0)",NA,"Glycerolipids","Glycosylglycerols",0.333772802564941,FALSE,0.153678983408632,0.563016161887132,1.36249976398977,0.244710215115696,0.872427299627174,6,"Transcriptomics"
"FT5075PR","5alpha-cholestanone","C03238","Steroids and steroid derivatives","Cholestane steroids",0.0932953752083342,FALSE,-0.0189594407460033,0.562327832051993,1.36006299679354,0.245415822220031,0.872427299627174,6,"Transcriptomics"
"FT0668PR","Aminomethanesulfonic acid",NA,"Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives",0.985746201644385,FALSE,-0.311884762897603,-0.561804060972257,-1.35821155757055,0.245953275652977,0.872427299627174,6,"Transcriptomics"
"FT5340PR","26-oxohexacosanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.0977692354835322,FALSE,0.065239381499665,0.561029125875687,1.35547667298838,0.246749302187423,0.872427299627174,6,"Transcriptomics"
"FT4911PR","N-(m-Methoxybenzyl)hexadecanamide",NA,"Phenol ethers","Anisoles",0.733498470352011,FALSE,-0.341306486468106,-0.560888778521671,-1.35498191898547,0.246893577524022,0.872427299627174,6,"Transcriptomics"
"FT1474NR","5-Fluoroorotic acid",NA,"Diazines","Pyrimidines and pyrimidine derivatives",0.964990877386396,FALSE,0.324462321719264,-0.558965280173895,-1.34821829732027,0.248874246320948,0.872427299627174,6,"Transcriptomics"
"FT7472NR","Mulberrofuran E",NA,"2-arylbenzofuran flavonoids","Unclassified",0.940944571351794,FALSE,0.358303561858047,0.558788425782504,1.34759801647722,0.249056668971242,0.872427299627174,6,"Transcriptomics"
"FT5824PR","Deoxycholylalanine",NA,"Steroids and steroid derivatives","Bile acids, alcohols and derivatives",0.709383619548989,FALSE,-0.291874552348467,-0.557255956931689,-1.34223435821089,0.250639581420906,0.872427299627174,6,"Transcriptomics"
"FT7347PR","PC(15:0/17:1)",NA,"Glycerophospholipids","Glycerophosphocholines",0.889393933869637,FALSE,-0.60175143126747,-0.555810363851997,-1.33719300301945,0.252136357170419,0.872427299627174,6,"Transcriptomics"
"FT2214NR","(E)-4-[5-(4-Hydroxyphenoxy)-3-penten-1-ynyl]phenol",NA,"Phenols","4-alkoxyphenols",0.349783211169894,FALSE,-0.105999732997535,-0.555146477429391,-1.33488365899135,0.252824917284585,0.872427299627174,6,"Transcriptomics"
"FT3875NR","Salbutamol 4-O-sulfate",NA,"Organic sulfuric acids and derivatives","Arylsulfates",1.4896762675253,TRUE,0.754759657879598,0.554835402469836,1.33380284738549,0.253147806116052,0.872427299627174,6,"Transcriptomics"
"FT3035NR","SCHEMBL24234963",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.099129845263,FALSE,0.411569010082498,0.554763479807021,1.33355307142368,0.253222483155739,0.872427299627174,6,"Transcriptomics"
"FT5758NR","Varanic acid",NA,"Steroids and steroid derivatives","Bile acids, alcohols and derivatives",0.610577120854698,FALSE,0.17508615069163,0.553870634355592,1.33045595131533,0.254150237793526,0.872427299627174,6,"Transcriptomics"
"FT1025NR","S-Carboxymethyl-L-cysteine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.573741265618534,FALSE,0.206185219902012,0.553554658730612,1.32936147673147,0.254478885129638,0.872427299627174,6,"Transcriptomics"
"FT4208NR","Retinol acetate",NA,"Prenol lipids","Retinoids",0.648649154216788,FALSE,-0.213019308444286,-0.553137684349998,-1.32791842984148,0.254912835371205,0.872427299627174,6,"Transcriptomics"
"FT4461PR","11-Dehydrocorticosterone","C05490","Steroids and steroid derivatives","Hydroxysteroids",3.43771569536352,TRUE,3.303457897849,0.553008991763381,1.32747334665579,0.255046825565247,0.872427299627174,6,"Transcriptomics"
"FT2263NR","Nafazatrom",NA,"Naphthalenes","Unclassified",0.707886353905269,FALSE,-0.235567249680754,-0.552267786299604,-1.32491254940597,0.255819077270615,0.872427299627174,6,"Transcriptomics"
"FT4229NR","4,8,12,15,19-Docosapentaenoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.0648752100584888,FALSE,0.0852986898309981,-0.550202499364968,-1.31780095893295,0.257975668873498,0.872427299627174,6,"Transcriptomics"
"FT6303NR","5,7-Dihydroxy-8,3',4',5'-tetramethoxyflavone 6-C-glucoside",NA,"Flavonoids","Flavonoid glycosides",0.732669041980223,FALSE,0.461883321261281,0.549286435357868,1.31465772073836,0.258934486894127,0.872427299627174,6,"Transcriptomics"
"FT4069NR","4-p-Coumaroyl-1,5-quinolactone",NA,"Cinnamic acids and derivatives","Hydroxycinnamic acids and derivatives",1.47637877404346,FALSE,-0.752772395818852,-0.548567670223665,-1.31219621696966,0.259687766103315,0.872427299627174,6,"Transcriptomics"
"FT3164NR","ar-Artemisene",NA,"Prenol lipids","Sesquiterpenoids",1.8387987458512,FALSE,1.47677102645869,-0.548342856345177,-1.3114271680691,0.259923549826698,0.872427299627174,6,"Transcriptomics"
"FT6174NR","Phosphoaminophosphonic acid-guanylate ester",NA,"Purine nucleotides","Purine ribonucleotides",0.5686493436629,FALSE,0.200572402022646,-0.548142666422219,-1.31074269565381,0.260133578044758,0.872427299627174,6,"Transcriptomics"
"FT1791NR","Cucujolide IV",NA,"Macrolides and analogues","Unclassified",0.894741674424411,FALSE,-0.334525686126772,-0.547723298335457,-1.30930987130832,0.260573769496671,0.872427299627174,6,"Transcriptomics"
"FT1819NR","3-(4-Fluorobenzoyl)propionic acid",NA,"Organooxygen compounds","Carbonyl compounds",0.206117421141269,FALSE,-0.0767928923565551,-0.547519522628809,-1.30861415488365,0.260787767852298,0.872427299627174,6,"Transcriptomics"
"FT5711NR","LPC(O-16:1/0:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.955634719228459,FALSE,0.311508232979731,0.547513413788432,1.30859330365323,0.260794184202999,0.872427299627174,6,"Transcriptomics"
"FT1296NR","4-(2-Aminoethyl)benzenesulfonyl fluoride",NA,"Benzene and substituted derivatives","Phenethylamines",0.19291400777584,FALSE,-0.0679384237662507,0.546598079432117,1.30547237466818,0.261756287486255,0.872427299627174,6,"Transcriptomics"
"FT2805PR","Naxagolide",NA,"Tetralins","Unclassified",1.44457093766076,FALSE,-2.30437299091528,-0.546250195822964,-1.30428798077399,0.262122306608044,0.872427299627174,6,"Transcriptomics"
"FT1284NR","4-hydroxy-undecanoic acid",NA,"Hydroxy acids and derivatives","Medium-chain hydroxy acids and derivatives",0.336304849181568,FALSE,0.141768706796799,0.545808301392265,1.30278490732659,0.262587523371768,0.872427299627174,6,"Transcriptomics"
