"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR","CorrelationT","Pvalue","padj","N","Omics"
"FT3620PR","N-LAUROYLSARCOSINE",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.676429013673255,FALSE,-0.289121545605733,-0.764551419150902,-2.905474888695,0.0271400140659837,0.542455027678593,8,"Proteomics"
"FT2725PR","3-Methylbut-2-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.063366952475422,FALSE,0.0297113985876299,-0.763706008184138,-2.89775988331058,0.0274144747001194,0.542455027678593,8,"Proteomics"
"FT3513PR","Helicallenal",NA,"Prenol lipids","Sesquiterpenoids",0.647962245377558,FALSE,0.255261829506812,0.763291673012148,2.89399184832976,0.0275496103802987,0.542455027678593,8,"Proteomics"
"FT2249PR","Asparaginyl-Proline",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.277556287981576,FALSE,-0.0924738772436029,-0.762963713578725,-2.89101539703894,0.0276568653798295,0.542455027678593,8,"Proteomics"
"FT6178PR","1-(2-methoxy-hexadecanyl)-sn-glycero-3-phosphoethanolamine",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.622253651238204,FALSE,-0.175395115131504,-0.761037965173561,-2.87364512295238,0.0282918526576202,0.542455027678593,8,"Proteomics"
"FT1338NR","2-Methyl-2-[(1-oxo-2-propenyl)amino]-1-propanesulfonic acid",NA,"Organic sulfonic acids and derivatives","Organosulfonic acids and derivatives",1.49840896026633,TRUE,0.546457627473779,0.760582458459752,2.86956298342753,0.0284433505119177,0.542455027678593,8,"Proteomics"
"FT5356PR","DG(2:0/18:1-O(9S,10R)/0:0)",NA,"Glycerolipids","Diradylglycerols",0.297754984190422,FALSE,-0.061156825183986,-0.760414001213762,-2.86805585983018,0.0284995043722775,0.542455027678593,8,"Proteomics"
"FT4689NR","FA(22:7;O2)",NA,"Fatty Acyls","Fatty alcohols",0.677293603040806,FALSE,0.324770438090547,0.760076458384381,2.86504011926728,0.0286122269880225,0.542455027678593,8,"Proteomics"
"FT6714NR","PHOHA-PE",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.07808860395608,FALSE,-0.393463843453487,-0.758738588366272,-2.85314089613381,0.0290617093932035,0.542455027678593,8,"Proteomics"
"FT1074PR","Hypoxanthine","C00262","Imidazopyrimidines","Purines and purine derivatives",0.189620451994323,FALSE,-0.039488569353354,-0.756568828737245,-2.83402312083227,0.0297998747151897,0.542455027678593,8,"Proteomics"
"FT1168NR","N-Acetyl-L-methionine","C02712","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.58225900774574,TRUE,0.624259243107363,0.755549843572704,2.8251206734739,0.0301504781781726,0.542455027678593,8,"Proteomics"
"FT4209PR","Glycine, N-[1-(phenylacetyl)-L-prolyl]-",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.864893694944071,FALSE,-0.278920796169202,-0.755155198597333,-2.82168568949914,0.0302869421720076,0.542455027678593,8,"Proteomics"
"FT3686PR","Linoleamide",NA,"Fatty Acyls","Fatty amides",1.30103561967089,FALSE,-0.677586207036801,-0.75496577662961,-2.82003950087271,0.0303525768715425,0.542455027678593,8,"Proteomics"
"FT5368PR","(10Z)-7-Hydroxyhexadecenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.01177292074741,FALSE,-0.39026438012247,-0.751386362561816,-2.78923738768568,0.0316093077439689,0.552990747215335,8,"Proteomics"
"FT2299NR","D-erythro-L-galacto-Nonulose",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.52275910341544,TRUE,0.661638704719416,0.7465053350429,2.74814200887204,0.0333737448199912,0.552990747215335,8,"Proteomics"
"FT2271NR","FA(17:1)",NA,"Fatty Acyls","Fatty acids and conjugates",0.270000164951781,FALSE,0.138742480661416,-0.745702413291068,-2.74147915638558,0.0336696325490559,0.552990747215335,8,"Proteomics"
"FT2112NR","5,6-epoxy-2-salicyloylamino-2-cyclohexen-1,4-dione",NA,"Phenols","1-hydroxy-4-unsubstituted benzenoids",1.67738190581538,TRUE,0.684924239344598,0.745487745008716,2.73970235034169,0.0337490118367559,0.552990747215335,8,"Proteomics"
"FT4921PR","Riboflavin","C00255","Pteridines and derivatives","Alloxazines and isoalloxazines",0.495470227372898,FALSE,-0.148657953929037,-0.745103998436407,-2.73653086508717,0.0338911975328197,0.552990747215335,8,"Proteomics"
"FT5227PR","N-propyl-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine",NA,"Fatty Acyls","Fatty amides",0.227145507519745,FALSE,-0.0520487649246027,0.74450021734851,2.73155325857524,0.0341156515518802,0.552990747215335,8,"Proteomics"
"FT2305PR","sn-glycero-3-Phosphoethanolamine",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.96890490074133,TRUE,1.14157533555238,0.743985599218424,2.72732259039744,0.0343076756436396,0.552990747215335,8,"Proteomics"
"FT2835NR","FA(18:0;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.238727004183663,FALSE,0.082361193185779,-0.743730877897026,-2.72523255506916,0.0344029661698094,0.552990747215335,8,"Proteomics"
"FT3965NR","PC(O-1:0/2:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.806838764185256,FALSE,0.242947420463131,0.743427645865362,2.72274794340445,0.0345166152830531,0.552990747215335,8,"Proteomics"
"FT3193PR","Prolyl-Arginine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.484586848433177,FALSE,-0.304103292538381,-0.741122080563559,-2.70397866986478,0.035388234596438,0.552990747215335,8,"Proteomics"
"FT0469PR","MALEAMIC ACID",NA,"Fatty Acyls","Fatty acids and conjugates",0.709810579771127,FALSE,0.206905599612248,0.741021150932573,2.70316189968313,0.0354266948863095,0.552990747215335,8,"Proteomics"
"FT5670PR","17(20)-Dehydrocryptogenin",NA,"Steroids and steroid derivatives","Cholestane steroids",1.17430210027407,FALSE,-0.413245542133367,-0.74029954188744,-2.69733411371833,0.0357024155304018,0.552990747215335,8,"Proteomics"
"FT4168PR","Ethyl (Z,Z)-9,12-octadecadienoate",NA,"Fatty Acyls","Lineolic acids and derivatives",0.743448469031967,FALSE,-0.212353546075555,-0.736658440438724,-2.66823997953195,0.0371136171418273,0.56335826832962,8,"Proteomics"
"FT4043NR","FA(24:2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.379809738129811,FALSE,-0.129841604754638,-0.736489185563115,-2.66690002967507,0.0371800291867468,0.56335826832962,8,"Proteomics"
"FT1783PR","3h-Phenylalanine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.36114517931465,FALSE,-0.877926368461302,-0.733343442703464,-2.64219333918506,0.0384275553293874,0.570937791154668,8,"Proteomics"
"FT6181PR","LysoPE(20:1/0:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.48012266346662,TRUE,-0.623085071588719,-0.73141966952537,-2.62726563424972,0.0392028647865149,0.570937791154668,8,"Proteomics"
"FT5131PR","N-Palmitoyl Histidine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",2.12479911685982,FALSE,-1.99998385905217,-0.730931180908255,-2.6234967292376,0.0394012347257761,0.570937791154668,8,"Proteomics"
"FT5289NR","CDP-ethanolamine","C00570","Pyrimidine nucleotides","Pyrimidine ribonucleotides",0.724729789285058,FALSE,0.174195069440597,0.728300026045036,2.60334415252629,0.0404802099947619,0.570937791154668,8,"Proteomics"
"FT3022PR","3-Hydroxyvalerylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.12113957069277,FALSE,0.418898073500327,0.727571598178578,2.5978085600975,0.0407820563215416,0.570937791154668,8,"Proteomics"
"FT6215NR","LPS(O-18:1;O/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",0.895033506670817,FALSE,-0.303165519884537,-0.726805634876925,-2.59200785680036,0.0411009264646331,0.570937791154668,8,"Proteomics"
"FT0999NR","Ureidosuccinic acid","C00438","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.878400040363543,FALSE,0.225910251946079,0.725926411069075,2.58537468423522,0.0414688068754586,0.570937791154668,8,"Proteomics"
"FT4274NR","Sphingosine 1-phosphate","C06124","Sphingolipids","Phosphosphingolipids",2.08834713580711,TRUE,-1.19638019073684,-0.725240899113139,-2.58022154328697,0.041757016434787,0.570937791154668,8,"Proteomics"
