"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR_RNA","Pvalue_RNA","padj_RNA","N_RNA","PearsonR_Protein","Pvalue_Protein","padj_Protein","N_Protein","DirectionPattern","Concordant","MeanAbsR","MinAbsR"
"FT4316PR","Pipericine",NA,"Fatty Acyls","Fatty amides",1.11409374759073,FALSE,-0.683307866740733,-0.826592418315386,0.0424980846674725,0.717627196300257,6,-0.502526253486755,0.204375821652309,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.66455933590107,0.502526253486755
"FT5620PR","(9S,10E,12Z)-9-Hydroxyoctadeca-10,12-dienoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.38972545843429,TRUE,-0.580870741508835,-0.502295989346656,0.309920971712052,0.876885269600792,6,-0.586053410314901,0.126831300389143,0.70272845909954,8,"RNA negative / Protein negative",TRUE,0.544174699830779,0.502295989346656
"FT3464NR","11-methyl-1,2-heptadecanediol",NA,"Fatty Acyls","Fatty alcohols",1.03264593448745,FALSE,-0.50076166951377,-0.502197030137352,0.310031966604015,0.876885269600792,6,-0.698361005224126,0.0540266661312724,0.588523549803042,8,"RNA negative / Protein negative",TRUE,0.600279017680739,0.502197030137352
"FT6178PR","1-(2-methoxy-hexadecanyl)-sn-glycero-3-phosphoethanolamine",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.622253651238204,FALSE,-0.175395115131504,-0.501720322365182,0.310566859516605,0.876885269600792,6,-0.761037965173561,0.0282918526576202,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.631379143769371,0.501720322365182
"FT6549PR","1-linoleoyl-sn-glycero-3-phosphocholine",NA,"Glycerophospholipids","Glycerophosphocholines",1.26343085698428,TRUE,0.57972556858253,0.499962006150338,0.312542744163492,0.876885269600792,6,0.523432034967408,0.183093626840057,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.511697020558873,0.499962006150338
"FT3222NR","(+-)-Trihydroxy-decipiadiene",NA,"Prenol lipids","Diterpenoids",0.90862810606297,FALSE,-0.437684818545068,-0.496994166545547,0.315888325333422,0.876885269600792,6,-0.787642379341728,0.0202899648118448,0.514258380867485,8,"RNA negative / Protein negative",TRUE,0.642318272943638,0.496994166545547
"FT3905PR","3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol",NA,"Prenol lipids","Diterpenoids",0.711576025984937,FALSE,-0.422870853359603,-0.705565084481906,0.11727531522069,0.765141115763805,6,-0.496052709878137,0.211216299024338,0.740970788276183,8,"RNA negative / Protein negative",TRUE,0.600808897180022,0.496052709878137
"FT1197PR","3-Hydroxy-2-methylglutaric acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.753422206724566,FALSE,0.25382390799283,0.686406637237568,0.132091685112547,0.777485875998432,6,0.495735916433841,0.211554070110417,0.740970788276183,8,"RNA positive / Protein positive",TRUE,0.591071276835705,0.495735916433841
"FT6052PR","(11Z)-eicoseneoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.28734780883252,TRUE,-0.516397199516737,-0.495276501899031,0.317830616245314,0.876885269600792,6,-0.66935466226545,0.0694421283219153,0.632530718869754,8,"RNA negative / Protein negative",TRUE,0.58231558208224,0.495276501899031
"FT3022PR","3-Hydroxyvalerylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.12113957069277,FALSE,0.418898073500327,0.490050310247801,0.323767155724481,0.876885269600792,6,0.727571598178578,0.0407820563215416,0.570937791154668,8,"RNA positive / Protein positive",TRUE,0.60881095421319,0.490050310247801
"FT5349PR","CHEBI:140689",NA,"Fatty Acyls","Fatty acid esters",1.81524699237181,TRUE,-0.924263031517753,-0.486844536273561,0.327428557978409,0.876885269600792,6,-0.814344095543841,0.0138531403337005,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.650594315908701,0.486844536273561
"FT6632NR","PS(18:1(9Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",2.52503750985272,FALSE,2.78308868005476,0.625894970679852,0.183753004633106,0.842783223920486,6,0.48618383976587,0.22187055720074,0.761765973144871,8,"RNA positive / Protein positive",TRUE,0.556039405222861,0.48618383976587
"FT4043NR","FA(24:2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.379809738129811,FALSE,-0.129841604754638,-0.482020869165869,0.332966053178221,0.876885269600792,6,-0.736489185563115,0.0371800291867468,0.56335826832962,8,"RNA negative / Protein negative",TRUE,0.609255027364492,0.482020869165869
"FT3727NR","12-amino-octadecanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.531400038981182,FALSE,-0.153594621190273,-0.481548492038324,0.333510149083334,0.876885269600792,6,-0.641411824947926,0.086494774761138,0.646160695925008,8,"RNA negative / Protein negative",TRUE,0.561480158493125,0.481548492038324
"FT5066PR","Pentadecanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.206945932249689,FALSE,0.0261257025681636,0.471667931914843,0.344964234995605,0.876885269600792,6,0.620776950604148,0.100503815552539,0.670975275146856,8,"RNA positive / Protein positive",TRUE,0.546222441259495,0.471667931914843
"FT4648NR","FA(22:8;O2)",NA,"Fatty Acyls","Fatty acids and conjugates",0.156229700643299,FALSE,0.0636302247554147,0.470712695309125,0.346078966901888,0.876885269600792,6,0.550947481053188,0.156982586013397,0.731820831113888,8,"RNA positive / Protein positive",TRUE,0.510830088181156,0.470712695309125
"FT4274NR","Sphingosine 1-phosphate","C06124","Sphingolipids","Phosphosphingolipids",2.08834713580711,TRUE,-1.19638019073684,-0.470061226269447,0.346839950563128,0.876885269600792,6,-0.725240899113139,0.041757016434787,0.570937791154668,8,"RNA negative / Protein negative",TRUE,0.597651062691293,0.470061226269447
"FT5467PR","LysoPE(0:0/14:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.497801186618551,FALSE,-0.169102938413751,-0.470036849719351,0.346868436532827,0.876885269600792,6,-0.808345120530543,0.015166672403421,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.639190985124947,0.470036849719351
"FT7533PR","DG(a-25:0/0:0/20:5-3OH)",NA,"Fatty Acyls","Fatty alcohols",0.567347076106301,FALSE,0.196211281968067,0.741738555316472,0.0914355740474918,0.760267849808906,6,0.468873684479986,0.241211934725297,0.767471827294385,8,"RNA positive / Protein positive",TRUE,0.605306119898229,0.468873684479986
"FT6295PR","LysoPC(0:0/18:0)",NA,"Glycerophospholipids","Glycerophosphocholines",2.01102335060774,FALSE,3.00497140467117,-0.491125213057489,0.322542857195492,0.876885269600792,6,-0.465519231287575,0.245055491447512,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.478322222172532,0.465519231287575
"FT2169PR","DL-O-Phosphoserine","C01005","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.27247774762767,FALSE,-0.464737628461001,-0.459560897666092,0.359187415417241,0.876885269600792,6,-0.59002586259688,0.12364348177506,0.699959178993997,8,"RNA negative / Protein negative",TRUE,0.524793380131486,0.459560897666092
"FT2714NR","Tanacetol A",NA,"Prenol lipids","Sesquiterpenoids",0.249846447599847,FALSE,-0.0615257119976542,-0.459442480632775,0.359327536788247,0.876885269600792,6,-0.46937864749661,0.240636015387277,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.464410564064692,0.459442480632775
"FT6455NR","LysoPC(P-18:1/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",1.01339136988307,FALSE,-0.394565190370853,-0.456541598678925,0.362766137492521,0.877630397244442,6,-0.872010039946276,0.00475136765369979,0.367967028292084,8,"RNA negative / Protein negative",TRUE,0.664275819312601,0.456541598678925
"FT2336PR","Propionylcarnitine","C03017","Fatty Acyls","Fatty acid esters",0.795938432777036,FALSE,0.282307076029231,0.933998682697227,0.00639050422112383,0.543555659481085,6,0.453690653847671,0.258853652642864,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.693844668272449,0.453690653847671
"FT3943PR","2E-Phytenal",NA,"Prenol lipids","Diterpenoids",0.693141637441669,FALSE,-0.345027924739654,-0.453600278769269,0.366264439210553,0.877630397244442,6,-0.536578580415597,0.17034742192687,0.737466789335581,8,"RNA negative / Protein negative",TRUE,0.495089429592433,0.453600278769269
"FT4286PR","2,4,12-Octadecatrienoic acid isobutylamide",NA,"Fatty Acyls","Fatty amides",0.982314124366806,FALSE,-0.602358506183768,-0.821890467765183,0.044759423376427,0.717627196300257,6,-0.453180911068557,0.259456804168664,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.63753568941687,0.453180911068557
"FT2561NR","Stearic acid","C01530","Fatty Acyls","Fatty acids and conjugates",0.0949375155088067,FALSE,0.0565713224520984,-0.578008964950666,0.22954132121355,0.866884510440095,6,-0.450813182071312,0.262267606344584,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.514411073510989,0.450813182071312
"FT6515PR","LysoPC(20:1/0:0)","C04230","Glycerophospholipids","Glycerophosphocholines",0.613464614455142,FALSE,-0.157155881912453,-0.448067657051289,0.372876582060518,0.877630397244442,6,-0.774406545654417,0.0240652758377148,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.611237101352853,0.448067657051289
"FT3086NR","FA(20:0)",NA,"Fatty Acyls","Fatty acids and conjugates",0.889133819917723,FALSE,-0.285289447943317,-0.447961669505749,0.373003653103392,0.877630397244442,6,-0.850662963202073,0.00742142307491008,0.425136786510782,8,"RNA negative / Protein negative",TRUE,0.649312316353911,0.447961669505749
"FT1608NR","D-Ribose 5-phosphate","C03736","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.02696141389725,FALSE,0.265572035280879,0.959340839491227,0.00244614280194148,0.543555659481085,6,0.442202793397898,0.272616288570768,0.773715054965699,8,"RNA positive / Protein positive",TRUE,0.700771816444563,0.442202793397898
"FT2563NR","Stearate",NA,"Fatty Acyls","Fatty acids and conjugates",0.660640082889671,FALSE,0.201016003791211,0.441294712275506,0.381027023461417,0.878952884966552,6,0.508785832442092,0.197873698308868,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.475040272358799,0.441294712275506
"FT5822PR","Car(18:1)",NA,"Fatty Acyls","Fatty acid esters",0.760187858933418,FALSE,-0.213558443926738,-0.438203508284035,0.384767163553089,0.883186674096282,6,-0.838758006179093,0.00925378969412057,0.429992761120136,8,"RNA negative / Protein negative",TRUE,0.638480757231564,0.438203508284035
"FT2183NR","1,4-Butanediphosphonic acid",NA,"Organic phosphonic acids and derivatives","Organic phosphonic acids",1.40087025281811,FALSE,0.687345990461261,0.916596894113355,0.0101440378493302,0.543555659481085,6,0.434355336958531,0.282220347809279,0.781484755673081,8,"RNA positive / Protein positive",TRUE,0.675476115535943,0.434355336958531
"FT6965NR","Guanosine diphosphate mannose","C00096","Purine nucleotides","Purine nucleotide sugars",0.703547121636532,FALSE,0.168798403152363,0.433812717071748,0.390101285428,0.889558832836636,6,0.724147105562831,0.0422193892615767,0.570937791154668,8,"RNA positive / Protein positive",TRUE,0.578979911317289,0.433812717071748
"FT3533PR","FA(16:1;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.855727032324245,FALSE,-0.309921568836518,-0.730423133929071,0.0992122273018182,0.760267849808906,6,-0.429236027468409,0.288573401870144,0.784067374808866,8,"RNA negative / Protein negative",TRUE,0.57982958069874,0.429236027468409
"FT2803NR","19-HOME(9Z)","C19616","Fatty Acyls","Fatty acids and conjugates",0.261755555513131,FALSE,0.104981736901996,-0.428305355136223,0.396827307434021,0.892677652394479,6,-0.844984841288773,0.00826331076990577,0.425136786510782,8,"RNA negative / Protein negative",TRUE,0.636645098212498,0.428305355136223
"FT4252PR","3-hydroxydecanoyl carnitine",NA,"Fatty Acyls","Fatty acid esters",1.20958100921795,FALSE,-0.441095181072337,-0.427137073064485,0.398259132531092,0.892812542241502,6,-0.556001651244302,0.152422725900531,0.730162473901511,8,"RNA negative / Protein negative",TRUE,0.491569362154394,0.427137073064485
"FT5450PR","Linoleyl carnitine",NA,"Organonitrogen compounds","Quaternary ammonium salts",1.3555383845185,TRUE,-0.544332934227204,-0.424888472163621,0.401019895110223,0.892812542241502,6,-0.6967313909711,0.0548321330762241,0.588523549803042,8,"RNA negative / Protein negative",TRUE,0.560809931567361,0.424888472163621
"FT4536NR","Bixin",NA,"Prenol lipids","Diterpenoids",0.359678188106164,FALSE,-0.109308156589852,-0.727472430771357,0.101286428830021,0.760267849808906,6,-0.42252748050307,0.297002813125038,0.793145443479507,8,"RNA negative / Protein negative",TRUE,0.574999955637213,0.42252748050307
"FT5632PR","(9Z)-12-Hydroxyoctadec-9-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.3021644089496,FALSE,-0.499030931223872,-0.422083770798157,0.404472449603394,0.893049487933844,6,-0.712727785504476,0.0472321950430682,0.584128132428263,8,"RNA negative / Protein negative",TRUE,0.567405778151316,0.422083770798157
"FT6410PR","PC(O-18:0/1:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.182510018996481,FALSE,-0.0775329676048168,-0.414932557292005,0.413320431412716,0.899856267857053,6,-0.539528409573973,0.167555365279236,0.73412888771035,8,"RNA negative / Protein negative",TRUE,0.477230483432989,0.414932557292005
"FT7346PR","PE-NMe2(18:1/15:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.11813673479642,FALSE,-0.914154299173955,-0.639868933010587,0.171188089416112,0.842783223920486,6,-0.413705266678124,0.308266250111726,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.526787099844356,0.413705266678124
"FT5472PR","Oleoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.66707728951866,TRUE,-0.745301815679734,-0.413162662511134,0.415520138899651,0.899856267857053,6,-0.798853040927839,0.0174001335434305,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.606007851719486,0.413162662511134
"FT4139NR","6-keto-PGF1alpha","C05961","Fatty Acyls","Eicosanoids",0.225069079965868,FALSE,0.106597728098731,0.412948665758386,0.415786367449476,0.899856267857053,6,0.45609974720729,0.2560126078338,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.434524206482838,0.412948665758386
"FT5199PR","Palmitoylcarnitine","C02990","Fatty Acyls","Fatty acid esters",1.57163141821302,TRUE,-0.633397721224005,-0.412586603547292,0.416236930084886,0.899856267857053,6,-0.708492862921833,0.0491780825032444,0.584128132428263,8,"RNA negative / Protein negative",TRUE,0.560539733234562,0.412586603547292
"FT4168PR","Ethyl (Z,Z)-9,12-octadecadienoate",NA,"Fatty Acyls","Lineolic acids and derivatives",0.743448469031967,FALSE,-0.212353546075555,-0.412239603676019,0.416668900901753,0.899856267857053,6,-0.736658440438724,0.0371136171418273,0.56335826832962,8,"RNA negative / Protein negative",TRUE,0.574449022057372,0.412239603676019
"FT2805NR","FA(19:0)","C16794","Fatty Acyls","Fatty acids and conjugates",0.160395994639649,FALSE,0.0637952851297985,-0.408654578446616,0.421140496315558,0.899856267857053,6,-0.631359994021476,0.0931675079364927,0.649354375579589,8,"RNA negative / Protein negative",TRUE,0.520007286234046,0.408654578446616
"FT3013NR","4-Pyridoxic acid 5'-phosphate",NA,"Pyridines and derivatives","Pyridinecarboxylic acids and derivatives",0.0879479341084143,FALSE,-0.0325836039918856,-0.717584757356233,0.108375064310113,0.760267849808906,6,-0.406067724158921,0.318178934894481,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.561826240757577,0.406067724158921
"FT2847NR","(2Z)-2-(Propan-2-yl)but-2-enedioylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.583792773976745,FALSE,0.840202769419999,-0.401763834080979,0.429779438468107,0.91031880146262,6,-0.502262191761455,0.204652544720403,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.452013012921217,0.401763834080979
"FT2549PR","Butyrylcarnitine","C02862","Fatty Acyls","Fatty acid esters",0.479714602280175,FALSE,0.224150420788613,-0.399220990065594,0.432981916394864,0.911446453309662,6,-0.703379195417716,0.0515910229285489,0.588523549803042,8,"RNA negative / Protein negative",TRUE,0.551300092741655,0.399220990065594
"FT6073NR","FA(31:0)",NA,"Fatty Acyls","Fatty acids and conjugates",0.367605450716514,FALSE,-0.0873779887179706,-0.398815052800997,0.43349387509877,0.911446453309662,6,-0.593202909574213,0.121126723085099,0.689186334614811,8,"RNA negative / Protein negative",TRUE,0.496008981187605,0.398815052800997
"FT7526PR","PE-NMe2(15:0/22:1)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.739474951954503,FALSE,-0.289185099505571,-0.394638361609151,0.438772835606256,0.913166175765406,6,-0.436315564784208,0.279806024054964,0.780099195065239,8,"RNA negative / Protein negative",TRUE,0.415476963196679,0.394638361609151
"FT2874PR","Demeton-S-methyl","C18655","Organothiophosphorus compounds","Unclassified",0.11299000654857,FALSE,-0.0194207206692339,0.896552101066601,0.0154986795112196,0.598851755558511,6,0.393585172080902,0.334698493512078,0.804638828109801,8,"RNA positive / Protein positive",TRUE,0.645068636573751,0.393585172080902
"FT6781PR","PC(16:0/5:0(CHO))",NA,"Glycerophospholipids","Glycerophosphocholines",0.926067035465779,FALSE,0.454968002709614,0.392004053242746,0.442112998401781,0.913166175765406,6,0.409628584667806,0.313538770387677,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.400816318955276,0.392004053242746
"FT3805NR","FA(23:1;O)",NA,"Fatty Acyls","Fatty acids and conjugates",0.219363726960401,FALSE,-0.0587437788006023,-0.38385211049673,0.452500688059268,0.913166175765406,6,-0.823805264192051,0.0119313483262384,0.489185281375773,8,"RNA negative / Protein negative",TRUE,0.60382868734439,0.38385211049673
"FT0992PR","Aminocaproic acid","C02378","Fatty Acyls","Fatty acids and conjugates",1.16628756601329,FALSE,0.405561637315844,0.383216989193397,0.453313231656635,0.913166175765406,6,0.426153345907305,0.292432232474566,0.785453819016463,8,"RNA positive / Protein positive",TRUE,0.404685167550351,0.383216989193397
"FT6815NR","DG(17:2/18:1/0:0)[iso2]",NA,"Glycerolipids","Diradylglycerols",0.328512277511517,FALSE,-0.0799802087492705,-0.380117269672447,0.457285503941928,0.913166175765406,6,-0.452793538339722,0.259915631033659,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.416455404006084,0.380117269672447
"FT3514PR","FA(17:0;O)","C13947","Fatty Acyls","Fatty acids and conjugates",0.831143777965879,FALSE,-0.490116490546535,-0.514980381054642,0.295817061063197,0.876885269600792,6,-0.37988902651419,0.35327101801001,0.817059577575325,8,"RNA negative / Protein negative",TRUE,0.447434703784416,0.37988902651419
"FT6885PR","Cytidine 5'-monophosphate-N-acetylneuraminic acid","C00128","Pyrimidine nucleotides","Pyrimidine nucleotide sugars",1.3352075324182,FALSE,0.744223881098766,0.940874474356396,0.00514039534634491,0.543555659481085,6,0.379269533540587,0.354121967041379,0.817059577575325,8,"RNA positive / Protein positive",TRUE,0.660072003948492,0.379269533540587
"FT5564PR","ELAIDYLPHOSPHOCHOLINE",NA,"Organonitrogen compounds","Quaternary ammonium salts",0.057344593640171,FALSE,0.00355858823978307,-0.377219292989219,0.461009156055906,0.913166175765406,6,-0.499782916005585,0.207260272042339,0.740822613402618,8,"RNA negative / Protein negative",TRUE,0.438501104497402,0.377219292989219
"FT6734PR","PC(20:3-OH/2:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.712448735424871,FALSE,0.255917143498115,0.461003649514354,0.357481779635339,0.876885269600792,6,0.374364453155635,0.360892606421025,0.817897131271182,8,"RNA positive / Protein positive",TRUE,0.417684051334994,0.374364453155635
"FT4143PR","plaunotol","C13273","Prenol lipids","Diterpenoids",0.434331169463903,FALSE,-0.116953714923352,-0.373412424389286,0.465915087407956,0.913637146489099,6,-0.876492982501698,0.00428442925207903,0.351323198670481,8,"RNA negative / Protein negative",TRUE,0.624952703445492,0.373412424389286
"FT4409PR","FA(20:5;O)",NA,"Fatty Acyls","Eicosanoids",0.720949646892381,FALSE,-0.463311343976036,-0.543021031200427,0.265529258602249,0.872427299627174,6,-0.370114105810361,0.366806488144473,0.820625930062494,8,"RNA negative / Protein negative",TRUE,0.456567568505394,0.370114105810361
"FT7347PR","PC(15:0/17:1)",NA,"Glycerophospholipids","Glycerophosphocholines",0.889393933869637,FALSE,-0.60175143126747,-0.555810363851997,0.252136357170419,0.872427299627174,6,-0.368550786363541,0.368992576125391,0.821167837023025,8,"RNA negative / Protein negative",TRUE,0.462180575107769,0.368550786363541
"FT5173PR","Car(16:0;O)",NA,"Fatty Acyls","Fatty acid esters",1.78399794391184,TRUE,-0.882705893079301,-0.368516292678063,0.472248601821255,0.913637146489099,6,-0.645644242835592,0.0837708461308678,0.646160695925008,8,"RNA negative / Protein negative",TRUE,0.507080267756827,0.368516292678063
"FT3862NR","FA(20:3;O3)","C00639","Fatty Acyls","Eicosanoids",0.201065157665247,FALSE,0.0646803437132314,0.367527667833897,0.473530689679489,0.913637146489099,6,0.455263080325256,0.25699750938609,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.411395374079577,0.367527667833897
"FT4120NR","(7Z)-Tetradec-7-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.415412510214087,FALSE,-0.121853561478336,-0.365873039377752,0.475678887076009,0.915171966698102,6,-0.79905481238437,0.0173506464104732,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.582463925881061,0.365873039377752
"FT7424PR","PE(O-18:0/19:1)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.513361597220416,FALSE,0.214358944248061,0.4768644845636,0.338922702255515,0.876885269600792,6,0.364469979840601,0.374726490330545,0.821167837023025,8,"RNA positive / Protein positive",TRUE,0.420667232202101,0.364469979840601
"FT3210PR","gamma-Camphorene",NA,"Prenol lipids","Monoterpenoids",0.648665569529529,FALSE,-0.187363479507554,-0.361407498834217,0.481491440684814,0.921258038504231,6,-0.80748445354476,0.0153612893358895,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.584445976189488,0.361407498834217
"FT2058PR","Valerenal",NA,"Prenol lipids","Sesquiterpenoids",1.64945844970608,TRUE,1.02931267725573,0.592687436043791,0.215067992115883,0.855762031526234,6,0.360607680473347,0.380189746747811,0.825231915463969,8,"RNA positive / Protein positive",TRUE,0.476647558258569,0.360607680473347
"FT3696NR","Glycerol 3-phosphate","C00093","Glycerophospholipids","Glycerophosphates",0.809644583729737,FALSE,-0.219338706218687,-0.571951345176099,0.235623729647075,0.866884510440095,6,-0.359225362735733,0.382153589799029,0.825231915463969,8,"RNA negative / Protein negative",TRUE,0.465588353955916,0.359225362735733
"FT4782NR","mLPA(O-16:0)",NA,"Glycerophospholipids","Unclassified",0.311581915527412,FALSE,0.12758008198618,-0.358475582273229,0.485319532891492,0.921585707949619,6,-0.483882866048137,0.224393708867284,0.763986484259788,8,"RNA negative / Protein negative",TRUE,0.421179224160683,0.358475582273229
"FT6529PR","POV-PE",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.792701953571458,FALSE,0.301448577508062,0.357162934651264,0.487036407529114,0.922095697034763,6,0.376612169657907,0.357782770533566,0.817897131271182,8,"RNA positive / Protein positive",TRUE,0.366887552154586,0.357162934651264
"FT4265PR","(S)-p-Menth-1-ene-4,7-diol 4-glucoside",NA,"Prenol lipids","Terpene glycosides",0.53616330878739,FALSE,-0.354370946983153,-0.357013139285433,0.487232449547484,0.922095697034763,6,-0.404255872248009,0.320552352559314,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.380634505766721,0.357013139285433
"FT5737PR","Acar(20:1)",NA,"Fatty Acyls","Fatty acid esters",0.362199065582826,FALSE,-0.15499872666542,-0.354267358598076,0.490830188533765,0.922975992558806,6,-0.664024463844349,0.0725264106658625,0.643960614447213,8,"RNA negative / Protein negative",TRUE,0.509145911221212,0.354267358598076
"FT5842PR","9-(5-Hexyl-3-methylfuran-2-yl)nonanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.590850942899758,FALSE,-0.321994208199754,-0.389925796178798,0.444753879350922,0.913166175765406,6,-0.354222131551258,0.389299018073092,0.83238202420963,8,"RNA negative / Protein negative",TRUE,0.372073963865028,0.354222131551258
"FT4649PR","Oryzalide B",NA,"Prenol lipids","Terpene lactones",0.162736561683763,FALSE,0.0641999358503954,-0.537903351426464,0.270963454873419,0.872427299627174,6,-0.352637498185568,0.391574287060566,0.83238202420963,8,"RNA negative / Protein negative",TRUE,0.445270424806016,0.352637498185568
"FT7355PR","PC(21:0/11:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.784862390736521,FALSE,-0.321797968414171,-0.349422691743198,0.497197556871344,0.927080163013458,6,-0.766660762215383,0.0264626374516083,0.542455027678593,8,"RNA negative / Protein negative",TRUE,0.558041726979291,0.349422691743198
"FT3221PR","Heptanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.108829462089375,FALSE,0.00451958549813185,-0.341408448663612,0.507784565100937,0.931571565774147,6,-0.608610263006576,0.109334004722167,0.675854684599613,8,"RNA negative / Protein negative",TRUE,0.475009355835094,0.341408448663612
"FT1588NR","Isomyristic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.188119173219306,FALSE,0.0907558983899793,-0.341239098789785,0.508008995533269,0.931571565774147,6,-0.375182442193746,0.359759460561971,0.817897131271182,8,"RNA negative / Protein negative",TRUE,0.358210770491765,0.341239098789785
"FT5031PR","5-Hydroxytrtradeca-7,9-dienoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.55275511619252,TRUE,-0.777503449989134,-0.339937264981755,0.509735226282278,0.931571565774147,6,-0.576693650597965,0.134522400683576,0.703511439648221,8,"RNA negative / Protein negative",TRUE,0.45831545778986,0.339937264981755
"FT4912PR","N-(1,1-dimethyl-2-hydroxy-ethyl) arachidonoyl amine",NA,"Fatty Acyls","Fatty amides",0.588773952574339,FALSE,-0.177558911952801,-0.339859854789469,0.509837926651661,0.931571565774147,6,-0.541889081360488,0.165338934205826,0.73412888771035,8,"RNA negative / Protein negative",TRUE,0.440874468074978,0.339859854789469
"FT2309PR","12-amino-dodecanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.319516390927374,FALSE,-0.161826410034322,-0.740633940261096,0.0921822543532869,0.760267849808906,6,-0.339276267615611,0.410988156207366,0.847511079516373,8,"RNA negative / Protein negative",TRUE,0.539955103938354,0.339276267615611
"FT4538NR","FA(22:5;O4)",NA,"Fatty Acyls","Fatty acids and conjugates",3.10644307335935,TRUE,2.40294521794983,0.726257826489904,0.102145761896932,0.760267849808906,6,0.336455530695866,0.415138465389493,0.848861569349546,8,"RNA positive / Protein positive",TRUE,0.531356678592885,0.336455530695866
"FT2864PR","13-amino-tridecanoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.170305505203762,FALSE,-0.0971466492957849,-0.77874455647463,0.068015290619407,0.760267849808906,6,-0.336211532051114,0.415498312621003,0.848861569349546,8,"RNA negative / Protein negative",TRUE,0.557478044262872,0.336211532051114
"FT4172NR","FA(20:2;O4)",NA,"Fatty Acyls","Eicosanoids",0.79394090506322,FALSE,-0.316952463232586,0.916864022768834,0.010080085141315,0.543555659481085,6,0.334415025125812,0.418151881177853,0.849389891217013,8,"RNA positive / Protein positive",TRUE,0.625639523947323,0.334415025125812
"FT6659NR","LysoPS(22:5/0:0)",NA,"Glycerophospholipids","Glycerophosphoserines",1.54183632596573,TRUE,0.712743580697798,0.334182918448543,0.517386099568953,0.932714961063584,6,0.411878468635351,0.310623643895274,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.373030693541947,0.334182918448543
"FT1310NR","2-Hydroxymuconate","C02501","Fatty Acyls","Fatty acids and conjugates",0.363911573573193,FALSE,0.279338665912313,-0.773311078571434,0.071257270564139,0.760267849808906,6,-0.334110931540994,0.418601761309963,0.849389891217013,8,"RNA negative / Protein negative",TRUE,0.553711005056214,0.334110931540994
